id;arr_ts;epoch_ts;vendor;frame_nr;subtype;mac_address;rssi;seq_num;ht_capabilities;ht_ampdu;tag_nr;tag_length;tag_mcs;tag_HTex;tag_TXbf;tag_Antsel
1548;Apr 15, 2021 18:01:23.372761805 CEST;1618502483.372761805;nil;2007;4;da:a1:19:e6:59:35;-73;2520;0x00000021;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1549;Apr 15, 2021 18:01:23.928284585 CEST;1618502483.928284585;nil;2008;4;4a:01:ba:29:1e:c5;-79;3821;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1550;Apr 15, 2021 18:01:23.929520098 CEST;1618502483.929520098;nil;2009;4;4a:01:ba:29:1e:c5;-79;3822;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1551;Apr 15, 2021 18:01:24.055168953 CEST;1618502484.055168953;nil;2010;4;9e:9c:df:2d:0f:0f;-53;1652;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
1552;Apr 15, 2021 18:01:24.095490437 CEST;1618502484.095490437;nil;2011;4;9e:9c:df:2d:0f:0f;-53;1654;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
1553;Apr 15, 2021 18:01:24.129174251 CEST;1618502484.129174251;nil;2012;4;9e:9c:df:2d:0f:0f;-61;1656;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
1554;Apr 15, 2021 18:01:24.222715841 CEST;1618502484.222715841;nil;2013;4;da:a1:19:d2:f5:53;-63;2557;0x00000021;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1555;Apr 15, 2021 18:01:24.304765675 CEST;1618502484.304765675;nil;2014;4;b8:b7:f1:31:bb:c8;-67;437;0x000001ac;0x00000002;0;0;(none);0x00000000;0x00000000;0x00000000
1556;Apr 15, 2021 18:01:24.373172516 CEST;1618502484.373172516;nil;2015;4;d2:97:cb:32:84:69;-61;1195;0x0000402d;0x00000017;0;17;(none);0x00000000;0x00000000;0x00000000
1557;Apr 15, 2021 18:01:24.383427769 CEST;1618502484.383427769;nil;2016;4;d2:97:cb:32:84:69;-59;1196;0x0000402d;0x00000017;0;17;(none);0x00000000;0x00000000;0x00000000
1558;Apr 15, 2021 18:01:24.687605683 CEST;1618502484.687605683;nil;2017;4;36:7f:ab:80:bf:fc;-63;292;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1559;Apr 15, 2021 18:01:24.697694166 CEST;1618502484.697694166;nil;2018;4;36:7f:ab:80:bf:fc;-63;293;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1560;Apr 15, 2021 18:01:24.902243598 CEST;1618502484.902243598;nil;2019;4;52:2f:4b:5c:4f:bc;-69;2697;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1561;Apr 15, 2021 18:01:25.038489157 CEST;1618502485.038489157;nil;2020;4;a2:f1:2c:ef:19:a5;-67;2928;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1562;Apr 15, 2021 18:01:25.188779887 CEST;1618502485.188779887;nil;2021;4;be:9b:7c:28:78:1b;-69;1614;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1563;Apr 15, 2021 18:01:26.588450846 CEST;1618502486.588450846;nil;2023;4;62:a6:bb:63:0f:55;-63;442;0x0000092d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1564;Apr 15, 2021 18:01:26.625896562 CEST;1618502486.625896562;nil;2024;4;86:36:b7:83:ab:ca;-71;3319;0x0000002d;0x0000001b;0;7;(none);0x00000000;0x00000000;0x00000000
1565;Apr 15, 2021 18:01:26.627612281 CEST;1618502486.627612281;nil;2025;4;62:a6:bb:63:0f:55;-67;443;0x0000092d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1566;Apr 15, 2021 18:01:26.666470800 CEST;1618502486.666470800;nil;2026;4;62:a6:bb:63:0f:55;-71;444;0x0000092d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1567;Apr 15, 2021 18:01:26.820956655 CEST;1618502486.820956655;nil;2027;4;62:a6:bb:63:0f:55;-67;447;0x0000092d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1568;Apr 15, 2021 18:01:26.823781586 CEST;1618502486.823781586;nil;2028;4;fa:7a:55:c2:79:20;-59;3651;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1569;Apr 15, 2021 18:01:26.904735585 CEST;1618502486.904735585;nil;2029;4;62:a6:bb:63:0f:55;-79;448;0x0000092d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1570;Apr 15, 2021 18:01:27.249436393 CEST;1618502487.249436393;nil;2031;4;02:1a:93:6d:97:53;-73;1177;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1571;Apr 15, 2021 18:01:27.581422324 CEST;1618502487.581422324;nil;2032;4;0a:6c:d4:7d:fe:c1;-67;2945;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1572;Apr 15, 2021 18:01:29.928934652 CEST;1618502489.928934652;nil;2033;4;fa:ac:b3:04:da:da;-61;1798;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1573;Apr 15, 2021 18:01:29.954003510 CEST;1618502489.954003510;nil;2034;4;fa:ac:b3:04:da:da;-65;1799;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1574;Apr 15, 2021 18:01:30.000719736 CEST;1618502490.000719736;nil;2035;4;fa:ac:b3:04:da:da;-67;1801;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1575;Apr 15, 2021 18:01:30.233773151 CEST;1618502490.233773151;nil;2036;4;72:07:93:e2:21:9c;-35;2839;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1576;Apr 15, 2021 18:01:30.518910101 CEST;1618502490.518910101;nil;2039;4;fe:ac:ab:09:44:4e;-67;1479;0x0000092d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1577;Apr 15, 2021 18:01:30.912694718 CEST;1618502490.912694718;nil;2041;4;ea:31:88:ea:42:d7;-65;3438;0x0000402d;0x0000001b;0;17;(none);0x00000000;0x00000000;0x00000000
1578;Apr 15, 2021 18:01:31.505581787 CEST;1618502491.505581787;nil;2042;4;86:d9:44:5a:36:35;-45;3854;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1579;Apr 15, 2021 18:01:31.805426705 CEST;1618502491.805426705;nil;2043;4;22:2e:05:1e:42:5e;-53;139;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1580;Apr 15, 2021 18:01:32.275248423 CEST;1618502492.275248423;nil;2044;4;e4:b3:18:ad:b9:1b;-67;337;0x000009ef;0x00000017;0;8;(none);0x00000000;0x00000000;0x00000000
1581;Apr 15, 2021 18:01:32.292555138 CEST;1618502492.292555138;nil;2045;4;56:bb:d9:a3:38:2a;-75;679;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1582;Apr 15, 2021 18:01:32.313982713 CEST;1618502492.313982713;nil;2046;4;56:bb:d9:a3:38:2a;-81;680;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1583;Apr 15, 2021 18:01:32.541853168 CEST;1618502492.541853168;nil;2048;4;5e:22:18:90:45:33;-63;1640;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1584;Apr 15, 2021 18:01:32.562573403 CEST;1618502492.562573403;nil;2049;4;5e:22:18:90:45:33;-63;1641;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1585;Apr 15, 2021 18:01:32.813701318 CEST;1618502492.813701318;nil;2050;4;b6:ce:be:84:07:48;-67;2130;0x0000012d;0x00000017;0;17;(none);0x00000000;0x00000000;0x00000000
1586;Apr 15, 2021 18:01:32.879056327 CEST;1618502492.879056327;nil;2051;4;b6:ce:be:84:07:48;-69;2132;0x0000012d;0x00000017;0;17;(none);0x00000000;0x00000000;0x00000000
1587;Apr 15, 2021 18:01:33.370641371 CEST;1618502493.370641371;nil;2053;4;6c:c7:ec:ac:a8:52;-69;3024;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1588;Apr 15, 2021 18:01:33.416945976 CEST;1618502493.416945976;nil;2054;4;dc:71:44:4c:be:fe;-75;1525;0x0000106e;0x00000013;0;0;(none);0x00000c00;0x00000000;0x00000000
1589;Apr 15, 2021 18:01:33.482196556 CEST;1618502493.482196556;nil;2055;4;26:d3:f1:ab:91:45;-45;739;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1590;Apr 15, 2021 18:01:33.523683014 CEST;1618502493.523683014;nil;2057;4;4e:02:8e:85:49:94;-35;2222;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1591;Apr 15, 2021 18:01:33.658630708 CEST;1618502493.658630708;nil;2058;4;6c:c7:ec:6c:f5:9e;-73;1500;0x000011ef;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1592;Apr 15, 2021 18:01:33.699570659 CEST;1618502493.699570659;nil;2059;4;6c:c7:ec:6c:f5:9e;-75;1501;0x000011ef;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1593;Apr 15, 2021 18:01:33.786670529 CEST;1618502493.786670529;nil;2060;4;6c:c7:ec:6c:f5:9e;-69;1503;0x000011ef;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1594;Apr 15, 2021 18:01:34.577441107 CEST;1618502494.577441107;nil;2063;4;b0:c0:90:2e:27:24;-69;317;0x0000186e;0x00000003;0;0;(none);0x00000000;0x00000000;0x00000000
1595;Apr 15, 2021 18:01:34.579612135 CEST;1618502494.579612135;nil;2064;4;b0:c0:90:2e:27:24;-69;319;0x0000186e;0x00000003;0;0;(none);0x00000000;0x00000000;0x00000000
1596;Apr 15, 2021 18:01:34.658148929 CEST;1618502494.658148929;nil;2065;4;b0:c0:90:2e:27:24;-65;321;0x0000186e;0x00000003;0;0;(none);0x00000000;0x00000000;0x00000000
1597;Apr 15, 2021 18:01:34.660069855 CEST;1618502494.660069855;nil;2066;4;b0:c0:90:2e:27:24;-69;322;0x0000186e;0x00000003;0;0;(none);0x00000000;0x00000000;0x00000000
1598;Apr 15, 2021 18:01:34.661041255 CEST;1618502494.661041255;nil;2067;4;b0:c0:90:2e:27:24;-65;323;0x0000186e;0x00000003;0;0;(none);0x00000000;0x00000000;0x00000000
1599;Apr 15, 2021 18:01:35.100449250 CEST;1618502495.100449250;nil;2068;4;7a:d0:48:1c:98:0b;-65;3962;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1600;Apr 15, 2021 18:01:35.150677575 CEST;1618502495.150677575;nil;2069;4;de:31:40:cc:39:69;-63;1760;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1601;Apr 15, 2021 18:01:35.246292486 CEST;1618502495.246292486;nil;2070;4;fe:62:37:6d:10:b0;-67;2338;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1602;Apr 15, 2021 18:01:35.337103313 CEST;1618502495.337103313;nil;2071;4;92:ee:53:5d:c9:e8;-67;399;0x0000092d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1603;Apr 15, 2021 18:01:35.350485415 CEST;1618502495.350485415;nil;2072;4;6a:4d:87:2e:62:dc;-69;2796;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1604;Apr 15, 2021 18:01:35.537357036 CEST;1618502495.537357036;nil;2073;4;ea:a9:06:d3:57:bf;-59;821;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1605;Apr 15, 2021 18:01:35.542427212 CEST;1618502495.542427212;nil;2074;4;b8:27:eb:6b:c4:60;-33;735;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1606;Apr 15, 2021 18:01:35.655114878 CEST;1618502495.655114878;nil;2075;4;b8:27:eb:6b:c4:60;0;740;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1607;Apr 15, 2021 18:01:35.675346364 CEST;1618502495.675346364;nil;2076;4;b8:27:eb:6b:c4:60;-6;741;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1608;Apr 15, 2021 18:01:35.785304412 CEST;1618502495.785304412;nil;2077;4;b8:27:eb:6b:c4:60;2;746;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1609;Apr 15, 2021 18:01:36.028240465 CEST;1618502496.028240465;nil;2078;4;b8:27:eb:6b:c4:60;-81;757;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1610;Apr 15, 2021 18:01:36.070088530 CEST;1618502496.070088530;nil;2079;4;aa:72:b3:eb:af:96;-71;332;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1611;Apr 15, 2021 18:01:36.298844038 CEST;1618502496.298844038;nil;2080;4;ea:c7:7d:72:47:13;-73;3817;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1612;Apr 15, 2021 18:01:36.754642670 CEST;1618502496.754642670;nil;2083;4;be:c5:d8:84:bb:2a;-77;1072;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1613;Apr 15, 2021 18:01:36.791389101 CEST;1618502496.791389101;nil;2084;4;be:c5:d8:84:bb:2a;-73;1073;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1614;Apr 15, 2021 18:01:36.918599845 CEST;1618502496.918599845;nil;2085;4;ea:6a:72:c3:e4:24;-79;74;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1615;Apr 15, 2021 18:01:37.850394126 CEST;1618502497.850394126;nil;2091;4;64:89:f1:e7:a3:81;-63;1403;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1616;Apr 15, 2021 18:01:38.025941269 CEST;1618502498.025941269;nil;2092;4;64:89:f1:e7:a3:81;-57;1407;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1617;Apr 15, 2021 18:01:38.039510034 CEST;1618502498.039510034;nil;2093;4;64:89:f1:e7:a3:81;-59;1408;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1618;Apr 15, 2021 18:01:38.276183489 CEST;1618502498.276183489;nil;2095;4;ec:8c:9a:5a:3d:85;-63;3291;0x000001ad;0x0000001b;0;16;(none);0x00000000;0x00000000;0x00000000
1619;Apr 15, 2021 18:01:38.579239011 CEST;1618502498.579239011;nil;2096;4;7a:15:0d:c9:85:25;-65;1746;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1620;Apr 15, 2021 18:01:39.615677945 CEST;1618502499.615677945;nil;2099;4;16:9f:60:d0:c9:60;-71;3547;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1621;Apr 15, 2021 18:01:39.618549957 CEST;1618502499.618549957;nil;2100;4;72:24:a8:02:a5:b6;-71;786;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1622;Apr 15, 2021 18:01:40.133911093 CEST;1618502500.133911093;nil;2101;4;1a:8e:e2:71:00:94;-59;4062;0x0000092d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1623;Apr 15, 2021 18:01:40.316119729 CEST;1618502500.316119729;nil;2102;4;b8:b7:f1:31:bb:c8;-71;498;0x000001ac;0x00000002;0;20;(none);0x00000000;0x00000000;0x00000000
1624;Apr 15, 2021 18:01:40.318205028 CEST;1618502500.318205028;nil;2103;4;b8:b7:f1:31:bb:c8;-73;499;0x000001ac;0x00000002;0;0;(none);0x00000000;0x00000000;0x00000000
1625;Apr 15, 2021 18:01:41.039074000 CEST;1618502501.039074000;nil;2105;4;64:89:f1:e7:a3:81;-57;1452;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1626;Apr 15, 2021 18:01:41.831076734 CEST;1618502501.831076734;nil;2106;4;a6:49:27:cc:23:0d;-77;3336;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1627;Apr 15, 2021 18:01:41.864931352 CEST;1618502501.864931352;nil;2107;4;1a:f8:20:a0:e3:34;-65;2183;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1628;Apr 15, 2021 18:01:41.909709230 CEST;1618502501.909709230;nil;2108;4;1a:f8:20:a0:e3:34;-65;2185;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1629;Apr 15, 2021 18:01:41.930438519 CEST;1618502501.930438519;nil;2109;4;1a:f8:20:a0:e3:34;-67;2186;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1630;Apr 15, 2021 18:01:42.430868283 CEST;1618502502.430868283;nil;2112;4;4e:c6:93:ba:c2:1b;-77;1873;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1631;Apr 15, 2021 18:01:43.269352060 CEST;1618502503.269352060;nil;2113;4;52:f8:2a:ba:0b:0e;-59;896;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1632;Apr 15, 2021 18:01:43.289205676 CEST;1618502503.289205676;nil;2114;4;52:f8:2a:ba:0b:0e;-55;897;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1633;Apr 15, 2021 18:01:43.722829614 CEST;1618502503.722829614;nil;2115;4;f4:f5:d8:77:25:56;-69;630;0x00000062;0x00000003;0;0;(none);0x00000000;0x09e1e008;0x00000000
1634;Apr 15, 2021 18:01:44.589658767 CEST;1618502504.589658767;nil;2116;4;c6:b5:13:91:51:d8;-59;1666;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1635;Apr 15, 2021 18:01:44.712921312 CEST;1618502504.712921312;nil;2117;4;16:ef:27:02:77:4b;-47;3677;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1636;Apr 15, 2021 18:01:44.733193830 CEST;1618502504.733193830;nil;2118;4;16:ef:27:02:77:4b;-45;1;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1637;Apr 15, 2021 18:01:44.848250285 CEST;1618502504.848250285;nil;2119;4;8e:a8:1b:bd:94:49;-75;3030;0x0000092d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1638;Apr 15, 2021 18:01:45.151913831 CEST;1618502505.151913831;nil;2120;4;72:31:1d:7f:1f:7f;-69;1691;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1639;Apr 15, 2021 18:01:45.855003741 CEST;1618502505.855003741;nil;2121;4;da:a1:19:22:fc:ca;-51;2631;0x0000016d;0x00000017;0;0;(none);0x00000000;0x0a060400;0x00000000
1640;Apr 15, 2021 18:01:45.874051370 CEST;1618502505.874051370;nil;2122;4;da:a1:19:22:fc:ca;-53;2632;0x0000016d;0x00000017;0;0;(none);0x00000000;0x0a060400;0x00000000
1641;Apr 15, 2021 18:01:48.808347931 CEST;1618502508.808347931;nil;2124;4;46:0d:52:dd:cf:d5;-53;5;0x000001bc;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1642;Apr 15, 2021 18:01:49.617679360 CEST;1618502509.617679360;nil;2125;4;0e:97:c7:38:6e:e8;-71;2155;0x0000092d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1643;Apr 15, 2021 18:01:49.656522523 CEST;1618502509.656522523;nil;2126;4;0e:97:c7:38:6e:e8;-67;2156;0x0000092d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1644;Apr 15, 2021 18:01:51.600983320 CEST;1618502511.600983320;nil;2128;4;06:b9:a8:10:6b:78;-59;214;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1645;Apr 15, 2021 18:01:51.627153862 CEST;1618502511.627153862;nil;2129;4;06:b9:a8:10:6b:78;-67;215;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1646;Apr 15, 2021 18:01:51.830802873 CEST;1618502511.830802873;nil;2131;4;56:82:59:3e:5b:53;-73;287;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1647;Apr 15, 2021 18:01:52.192884959 CEST;1618502512.192884959;nil;2132;4;c6:7c:df:5d:b5:23;-57;3727;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1648;Apr 15, 2021 18:01:52.403380161 CEST;1618502512.403380161;nil;2134;4;8e:00:1f:56:24:b2;-55;2896;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1649;Apr 15, 2021 18:01:52.423583036 CEST;1618502512.423583036;nil;2135;4;8e:00:1f:56:24:b2;-59;2897;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1650;Apr 15, 2021 18:01:52.593604207 CEST;1618502512.593604207;nil;2136;4;4a:89:af:9e:a4:cc;-67;2169;0x000001ad;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1651;Apr 15, 2021 18:01:52.609162636 CEST;1618502512.609162636;nil;2137;4;4a:89:af:9e:a4:cc;-69;2170;0x000001ad;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1652;Apr 15, 2021 18:01:52.877632160 CEST;1618502512.877632160;nil;2138;4;64:89:f1:e7:a3:81;-69;1501;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1653;Apr 15, 2021 18:01:52.995727507 CEST;1618502512.995727507;nil;2139;4;64:89:f1:e7:a3:81;-69;1504;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1654;Apr 15, 2021 18:01:54.126981795 CEST;1618502514.126981795;nil;2140;4;da:a1:19:52:c8:bc;-53;2587;0x00000021;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1655;Apr 15, 2021 18:01:54.168966384 CEST;1618502514.168966384;nil;2141;4;da:a1:19:52:c8:bc;-55;2589;0x00000021;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1656;Apr 15, 2021 18:01:54.325868311 CEST;1618502514.325868311;nil;2142;4;ee:f7:61:f6:28:9f;-77;1553;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1657;Apr 15, 2021 18:01:54.506416628 CEST;1618502514.506416628;nil;2143;4;26:da:d5:f2:f6:4b;-65;2516;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1658;Apr 15, 2021 18:01:54.527405537 CEST;1618502514.527405537;nil;2144;4;26:da:d5:f2:f6:4b;-71;2517;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1659;Apr 15, 2021 18:01:54.832361071 CEST;1618502514.832361071;nil;2145;4;fe:54:9f:cb:41:1f;-63;3847;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1660;Apr 15, 2021 18:01:54.860838884 CEST;1618502514.860838884;nil;2146;4;fe:54:9f:cb:41:1f;-65;3849;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1661;Apr 15, 2021 18:01:55.041542250 CEST;1618502515.041542250;nil;2147;4;4a:8c:36:d3:0e:e0;-57;2180;0x0000c12c;0x0000001e;0;0;(none);0x00000000;0x00000000;0x00000000
1662;Apr 15, 2021 18:01:55.042798439 CEST;1618502515.042798439;nil;2148;4;4a:8c:36:d3:0e:e0;-55;3234;0x0000c12c;0x0000001e;0;0;(none);0x00000000;0x00000000;0x00000000
1663;Apr 15, 2021 18:01:55.705632057 CEST;1618502515.705632057;nil;2149;4;32:4b:2d:68:07:68;-75;1148;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1664;Apr 15, 2021 18:01:56.154693958 CEST;1618502516.154693958;nil;2150;4;2a:ed:5c:6f:85:30;-75;1019;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1665;Apr 15, 2021 18:01:56.331849939 CEST;1618502516.331849939;nil;2151;4;b8:b7:f1:31:bb:c8;-65;558;0x000001ac;0x00000002;0;20;(none);0x00000000;0x00000000;0x00000000
1666;Apr 15, 2021 18:01:56.333910444 CEST;1618502516.333910444;nil;2152;4;b8:b7:f1:31:bb:c8;-63;559;0x000001ac;0x00000002;0;0;(none);0x00000000;0x00000000;0x00000000
1667;Apr 15, 2021 18:01:56.568682458 CEST;1618502516.568682458;nil;2153;4;12:e8:02:db:31:87;-73;4095;0x0000c12c;0x0000001e;0;0;(none);0x00000000;0x00000000;0x00000000
1668;Apr 15, 2021 18:01:56.660159489 CEST;1618502516.660159489;nil;2154;4;12:e8:02:db:31:87;-73;3355;0x0000c12c;0x0000001e;0;0;(none);0x00000000;0x00000000;0x00000000
1669;Apr 15, 2021 18:01:57.154427389 CEST;1618502517.154427389;nil;2155;4;c4:3a:be:1f:5a:71;-61;1612;0x0000112d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1670;Apr 15, 2021 18:01:57.194936983 CEST;1618502517.194936983;nil;2156;4;c4:3a:be:1f:5a:71;-61;1613;0x0000112d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1671;Apr 15, 2021 18:01:57.473189911 CEST;1618502517.473189911;nil;2157;4;2e:72:f7:53:4d:1f;-75;1416;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1672;Apr 15, 2021 18:01:58.082182249 CEST;1618502518.082182249;nil;2158;4;f2:3a:41:e4:d6:79;-73;417;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1673;Apr 15, 2021 18:01:58.098745094 CEST;1618502518.098745094;nil;2159;4;f2:3a:41:e4:d6:79;-63;418;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1674;Apr 15, 2021 18:01:58.523678264 CEST;1618502518.523678264;nil;2162;4;be:ed:2c:e2:d2:8a;-59;1200;0x0000002d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1675;Apr 15, 2021 18:02:00.034793820 CEST;1618502520.034793820;nil;2163;4;22:55:a0:7e:5a:33;-59;3652;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1676;Apr 15, 2021 18:02:00.054842470 CEST;1618502520.054842470;nil;2164;4;22:55:a0:7e:5a:33;-49;3653;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1677;Apr 15, 2021 18:02:00.200165534 CEST;1618502520.200165534;nil;2165;4;da:a1:19:b9:7c:22;-67;750;0x0000016d;0x00000017;0;0;(none);0x00000000;0x0a060400;0x00000000
1678;Apr 15, 2021 18:02:00.309239342 CEST;1618502520.309239342;nil;2166;4;da:a1:19:b9:7c:22;-65;755;0x0000016d;0x00000017;0;0;(none);0x00000000;0x0a060400;0x00000000
1679;Apr 15, 2021 18:02:01.096098004 CEST;1618502521.096098004;nil;2167;4;46:6a:13:e7:e7:3b;-71;4037;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1680;Apr 15, 2021 18:02:01.368253426 CEST;1618502521.368253426;nil;2168;4;ec:55:f9:9c:fa:25;-65;1497;0x000001ee;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1681;Apr 15, 2021 18:02:01.442684837 CEST;1618502521.442684837;nil;2169;4;ce:94:5a:26:0c:b3;-63;2748;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
