id;arr_ts;epoch_ts;vendor;frame_nr;subtype;mac_address;rssi;seq_num;ht_capabilities;ht_ampdu;tag_nr;tag_length;tag_mcs;tag_HTex;tag_TXbf;tag_Antsel
22;Apr 12, 2021 19:43:55.206959791 CEST;1618249435.206959791;nil;22;4;b8:27:eb:6b:c4:60;-7;1629;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
23;Apr 12, 2021 19:43:55.227276625 CEST;1618249435.227276625;nil;23;4;b8:27:eb:6b:c4:60;-7;1630;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
24;Apr 12, 2021 19:43:55.359208555 CEST;1618249435.359208555;nil;24;4;b8:27:eb:6b:c4:60;-9;1637;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
25;Apr 12, 2021 19:43:56.305625628 CEST;1618249436.305625628;nil;25;4;0e:55:76:3d:81:73;-65;858;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
26;Apr 12, 2021 19:43:56.794567337 CEST;1618249436.794567337;nil;26;4;7a:80:d6:0e:2a:cd;-67;236;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
27;Apr 12, 2021 19:43:57.245482570 CEST;1618249437.245482570;nil;27;4;2a:e2:41:9e:2c:57;-77;270;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
28;Apr 12, 2021 19:43:58.867659685 CEST;1618249438.867659685;nil;28;4;ba:d5:b9:af:1e:7d;-73;3091;0x00004021;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
29;Apr 12, 2021 19:43:58.888794961 CEST;1618249438.888794961;nil;29;4;ba:d5:b9:af:1e:7d;-73;3092;0x00004021;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
30;Apr 12, 2021 19:43:58.920076104 CEST;1618249438.920076104;nil;30;4;b6:6b:3e:85:29:1e;-47;388;0x0000402d;0x00000017;0;16;(none);0x00000000;0x00000000;0x00000000
31;Apr 12, 2021 19:43:58.976599731 CEST;1618249438.976599731;nil;31;4;b6:6b:3e:85:29:1e;-55;391;0x0000402d;0x00000017;0;16;(none);0x00000000;0x00000000;0x00000000
32;Apr 12, 2021 19:43:59.471698487 CEST;1618249439.471698487;nil;32;4;f6:e6:f3:37:72:0f;-71;4046;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
33;Apr 12, 2021 19:44:00.520566381 CEST;1618249440.520566381;nil;33;4;3a:f8:ef:52:32:dc;-79;3248;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
34;Apr 12, 2021 19:44:00.571800838 CEST;1618249440.571800838;nil;34;4;52:b8:ff:d8:9f:73;-69;185;0x0000402d;0x00000017;0;11;(none);0x00000000;0x00000000;0x00000000
35;Apr 12, 2021 19:44:01.012530063 CEST;1618249441.012530063;nil;35;4;2a:76:39:32:61:85;-49;465;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
36;Apr 12, 2021 19:44:01.032841326 CEST;1618249441.032841326;nil;36;4;2a:76:39:32:61:85;-49;2027;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
37;Apr 12, 2021 19:44:01.566537680 CEST;1618249441.566537680;nil;37;4;66:7b:c8:48:93:6b;-63;89;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
38;Apr 12, 2021 19:44:01.586771604 CEST;1618249441.586771604;nil;38;4;66:7b:c8:48:93:6b;-63;90;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
39;Apr 12, 2021 19:44:02.072204890 CEST;1618249442.072204890;nil;39;4;9e:f8:64:ae:48:70;-77;979;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
40;Apr 12, 2021 19:44:02.382425070 CEST;1618249442.382425070;nil;40;4;8a:f5:56:69:c0:70;-59;2134;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
41;Apr 12, 2021 19:44:02.536035950 CEST;1618249442.536035950;nil;41;4;06:23:38:8a:c4:a6;-49;3808;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
42;Apr 12, 2021 19:44:02.576924242 CEST;1618249442.576924242;nil;42;4;da:a2:71:08:4a:45;-59;2672;0x0000402d;0x0000001b;0;11;(none);0x00000000;0x00000000;0x00000000
43;Apr 12, 2021 19:44:03.256715203 CEST;1618249443.256715203;nil;43;4;26:63:bc:09:94:3f;-65;3387;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
44;Apr 12, 2021 19:44:03.836609703 CEST;1618249443.836609703;nil;44;4;e2:b0:bd:83:f8:7d;-69;3409;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
45;Apr 12, 2021 19:44:03.886300190 CEST;1618249443.886300190;nil;45;4;ea:fe:c0:88:6e:db;-49;1699;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
46;Apr 12, 2021 19:44:06.399138197 CEST;1618249446.399138197;nil;46;4;f2:63:8f:1e:c0:18;-61;2203;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
47;Apr 12, 2021 19:44:06.473742909 CEST;1618249446.473742909;nil;47;4;f2:63:8f:1e:c0:18;-59;2204;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
48;Apr 12, 2021 19:44:07.617183779 CEST;1618249447.617183779;nil;48;4;ce:cb:7b:54:2d:81;-49;389;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
49;Apr 12, 2021 19:44:07.637702686 CEST;1618249447.637702686;nil;49;4;ce:cb:7b:54:2d:81;-65;390;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
50;Apr 12, 2021 19:44:07.727984974 CEST;1618249447.727984974;nil;50;4;b2:28:d4:13:75:9f;-63;3444;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
51;Apr 12, 2021 19:44:07.748863965 CEST;1618249447.748863965;nil;51;4;b2:28:d4:13:75:9f;-59;3445;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
52;Apr 12, 2021 19:44:08.849913306 CEST;1618249448.849913306;nil;52;4;46:30:2f:d9:34:ed;-75;3046;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
53;Apr 12, 2021 19:44:08.886151141 CEST;1618249448.886151141;nil;53;4;46:30:2f:d9:34:ed;-77;3047;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
54;Apr 12, 2021 19:44:10.006990536 CEST;1618249450.006990536;nil;54;4;d4:3b:04:b2:78:84;-67;863;0x000009e7;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
55;Apr 12, 2021 19:44:10.023448847 CEST;1618249450.023448847;nil;55;4;d4:3b:04:b2:78:84;-71;864;0x000009e7;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
56;Apr 12, 2021 19:44:10.582632240 CEST;1618249450.582632240;nil;56;4;76:cb:10:12:64:56;-61;616;0x0000402d;0x00000017;0;7;(none);0x00000000;0x00000000;0x00000000
57;Apr 12, 2021 19:44:10.587706684 CEST;1618249450.587706684;nil;57;4;b6:0a:94:8b:1b:81;-69;863;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
58;Apr 12, 2021 19:44:10.607952379 CEST;1618249450.607952379;nil;58;4;b6:0a:94:8b:1b:81;-71;2652;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
59;Apr 12, 2021 19:44:12.140944173 CEST;1618249452.140944173;nil;59;4;8e:75:93:10:3b:a3;-69;2251;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
60;Apr 12, 2021 19:44:12.174979377 CEST;1618249452.174979377;nil;60;4;e2:dc:bb:97:01:64;-67;1007;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
61;Apr 12, 2021 19:44:13.220814939 CEST;1618249453.220814939;nil;61;4;c0:b6:58:57:a2:66;-39;425;0x0000402d;0x00000017;0;7;(none);0x00000000;0x00000000;0x00000000
62;Apr 12, 2021 19:44:13.230925548 CEST;1618249453.230925548;nil;62;4;c0:b6:58:57:a2:66;-41;426;0x0000402d;0x00000017;0;7;(none);0x00000000;0x00000000;0x00000000
63;Apr 12, 2021 19:44:13.529828599 CEST;1618249453.529828599;nil;63;4;da:a1:19:ee:84:8e;-69;1195;0x0000016d;0x00000017;0;0;(none);0x00000000;0x0a060400;0x00000000
64;Apr 12, 2021 19:44:13.761833049 CEST;1618249453.761833049;nil;67;4;6a:7c:e9:60:76:f2;-49;1799;0x000001ad;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
65;Apr 12, 2021 19:44:14.104103262 CEST;1618249454.104103262;nil;68;4;da:a2:71:08:4a:45;-69;3308;0x0000402d;0x0000001b;0;11;(none);0x00000000;0x00000000;0x00000000
66;Apr 12, 2021 19:44:14.310210732 CEST;1618249454.310210732;nil;69;4;92:b2:07:99:72:f2;-47;2354;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
67;Apr 12, 2021 19:44:14.373236591 CEST;1618249454.373236591;nil;70;4;c6:ff:98:67:04:88;-53;1251;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
68;Apr 12, 2021 19:44:14.428483841 CEST;1618249454.428483841;nil;71;4;c6:ff:98:67:04:88;-53;1252;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
69;Apr 12, 2021 19:44:15.017568321 CEST;1618249455.017568321;nil;72;4;5e:c9:fd:6c:11:61;-73;918;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
70;Apr 12, 2021 19:44:15.119516444 CEST;1618249455.119516444;nil;73;4;ea:8b:7c:8c:47:36;-73;1670;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
71;Apr 12, 2021 19:44:15.586714591 CEST;1618249455.586714591;nil;74;4;7a:3f:52:8e:0e:3b;-61;3470;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
72;Apr 12, 2021 19:44:15.606881489 CEST;1618249455.606881489;nil;75;4;7a:3f:52:8e:0e:3b;-67;3471;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
73;Apr 12, 2021 19:44:16.191311662 CEST;1618249456.191311662;nil;76;4;fe:42:8b:5e:fa:a0;-61;3439;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
74;Apr 12, 2021 19:44:16.463168483 CEST;1618249456.463168483;nil;77;4;d6:db:8a:ab:b1:9f;-61;2093;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
75;Apr 12, 2021 19:44:17.334949683 CEST;1618249457.334949683;nil;78;4;fa:c0:ce:72:e8:48;-57;1929;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
76;Apr 12, 2021 19:44:18.262637373 CEST;1618249458.262637373;nil;79;4;9e:b8:05:a5:7b:86;-65;2298;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
77;Apr 12, 2021 19:44:18.317004467 CEST;1618249458.317004467;nil;80;4;9e:b8:05:a5:7b:86;-63;2299;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
78;Apr 12, 2021 19:44:18.458245148 CEST;1618249458.458245148;nil;81;4;ae:36:95:b5:85:af;-73;2515;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
79;Apr 12, 2021 19:44:18.561525592 CEST;1618249458.561525592;nil;82;4;ea:76:e7:66:c6:3d;-73;1691;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
80;Apr 12, 2021 19:44:18.861131217 CEST;1618249458.861131217;nil;83;4;ae:d5:28:15:46:f7;-73;4088;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
81;Apr 12, 2021 19:44:21.030473706 CEST;1618249461.030473706;nil;84;4;e6:0e:ae:99:47:23;-51;838;0x000001ad;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
82;Apr 12, 2021 19:44:21.486404091 CEST;1618249461.486404091;nil;85;4;c2:d7:0e:32:f1:a6;-59;1492;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
83;Apr 12, 2021 19:44:22.205567903 CEST;1618249462.205567903;nil;86;4;b6:6b:3e:85:29:1e;-45;417;0x0000402d;0x00000017;0;16;(none);0x00000000;0x00000000;0x00000000
84;Apr 12, 2021 19:44:23.384910404 CEST;1618249463.384910404;nil;87;4;16:77:c2:45:cf:15;-73;1640;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
85;Apr 12, 2021 19:44:23.917076202 CEST;1618249463.917076202;nil;88;4;ca:3e:df:0f:23:15;-75;2431;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
86;Apr 12, 2021 19:44:23.951076202 CEST;1618249463.951076202;nil;89;4;66:4b:ff:b7:95:b1;-53;2368;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
87;Apr 12, 2021 19:44:24.005819995 CEST;1618249464.005819995;nil;90;4;66:4b:ff:b7:95:b1;-51;2369;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
88;Apr 12, 2021 19:44:24.033188715 CEST;1618249464.033188715;nil;91;4;c2:3b:58:6d:5a:e7;-79;1300;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
89;Apr 12, 2021 19:44:24.214429053 CEST;1618249464.214429053;nil;92;4;1e:58:41:1c:d0:d4;-59;2346;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
90;Apr 12, 2021 19:44:24.262554117 CEST;1618249464.262554117;nil;93;4;e6:98:56:b4:29:00;-63;3235;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
91;Apr 12, 2021 19:44:24.270221171 CEST;1618249464.270221171;nil;94;4;1e:58:41:1c:d0:d4;-59;2347;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
92;Apr 12, 2021 19:44:24.541674540 CEST;1618249464.541674540;nil;95;4;36:a4:09:0b:f3:9a;-75;1235;0x000001ad;0x00000013;0;17;(none);0x00000000;0x00000000;0x00000000
93;Apr 12, 2021 19:44:25.543343127 CEST;1618249465.543343127;nil;96;4;de:55:b5:35:6f:82;-63;3670;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
94;Apr 12, 2021 19:44:25.558361523 CEST;1618249465.558361523;nil;97;4;fa:01:00:72:d4:ea;-59;26;0x00000020;0x0000001a;0;0;(none);0x00000000;0x00000000;0x00000000
95;Apr 12, 2021 19:44:26.112605055 CEST;1618249466.112605055;nil;98;4;0d:38:e7:77:b6:ac;-65;2112;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
96;Apr 12, 2021 19:44:26.177623980 CEST;1618249466.177623980;nil;99;4;0d:38:e7:77:b6:ac;-65;2115;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
97;Apr 12, 2021 19:44:26.459683351 CEST;1618249466.459683351;nil;100;4;a6:b0:4a:1f:f1:4e;-63;1941;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
98;Apr 12, 2021 19:44:26.764525875 CEST;1618249466.764525875;nil;101;4;a6:a8:76:c5:6f:09;-79;3385;0x0000402d;0x0000001b;0;11;(none);0x00000000;0x00000000;0x00000000
99;Apr 12, 2021 19:44:27.382849017 CEST;1618249467.382849017;nil;102;4;f8:23:b2:07:b3:7d;-67;17;0x0000102c;0x0000001d;0;0;(none);0x00000000;0x00000000;0x00000000
100;Apr 12, 2021 19:44:27.445662342 CEST;1618249467.445662342;nil;103;4;f8:23:b2:07:b3:7d;-63;20;0x0000102c;0x0000001d;0;0;(none);0x00000000;0x00000000;0x00000000
101;Apr 12, 2021 19:44:27.669491665 CEST;1618249467.669491665;nil;104;4;ee:6c:49:4c:50:ae;-75;3989;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
102;Apr 12, 2021 19:44:27.718012332 CEST;1618249467.718012332;nil;105;4;66:1e:88:81:c2:78;-65;3970;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
103;Apr 12, 2021 19:44:27.963887768 CEST;1618249467.963887768;nil;106;4;46:30:2f:d9:34:ed;-73;3167;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
104;Apr 12, 2021 19:44:28.457138190 CEST;1618249468.457138190;nil;107;4;da:a2:71:08:4a:45;-59;4035;0x0000402d;0x0000001b;0;11;(none);0x00000000;0x00000000;0x00000000
105;Apr 12, 2021 19:44:28.685231589 CEST;1618249468.685231589;nil;108;4;da:a2:71:08:4a:45;-63;4052;0x0000402d;0x0000001b;0;11;(none);0x00000000;0x00000000;0x00000000
106;Apr 12, 2021 19:44:28.954942932 CEST;1618249468.954942932;nil;109;4;ca:71:85:cf:9c:f5;-57;3497;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
107;Apr 12, 2021 19:44:29.698041274 CEST;1618249469.698041274;nil;110;4;06:5f:85:b4:e2:db;-47;3584;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
108;Apr 12, 2021 19:44:30.189017511 CEST;1618249470.189017511;nil;111;4;4a:d9:b5:90:60:00;-61;2396;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
109;Apr 12, 2021 19:44:31.511334053 CEST;1618249471.511334053;nil;112;4;72:d8:c5:12:2c:4d;-67;347;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
110;Apr 12, 2021 19:44:33.230122347 CEST;1618249473.230122347;nil;113;4;da:04:20:51:38:63;-49;772;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
111;Apr 12, 2021 19:44:33.767573081 CEST;1618249473.767573081;nil;114;4;7a:45:cb:56:47:0f;-55;365;0x000001ad;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
112;Apr 12, 2021 19:44:33.788615712 CEST;1618249473.788615712;nil;115;4;7a:45:cb:56:47:0f;-55;366;0x000001ad;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
113;Apr 12, 2021 19:44:34.621360794 CEST;1618249474.621360794;nil;116;4;fe:51:ff:bc:d2:ce;-71;547;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
114;Apr 12, 2021 19:44:36.132261100 CEST;1618249476.132261100;nil;117;4;4e:b8:14:19:cf:29;-73;3707;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
115;Apr 12, 2021 19:44:36.162908955 CEST;1618249476.162908955;nil;118;4;4e:b8:14:19:cf:29;-71;3708;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
116;Apr 12, 2021 19:44:36.433073879 CEST;1618249476.433073879;nil;119;4;82:8c:1c:49:21:ab;-37;3385;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
117;Apr 12, 2021 19:44:36.453334160 CEST;1618249476.453334160;nil;120;4;82:8c:1c:49:21:ab;-39;3519;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
118;Apr 12, 2021 19:44:36.540673719 CEST;1618249476.540673719;nil;121;4;ae:01:27:8e:ad:8a;-69;467;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
119;Apr 12, 2021 19:44:36.918015852 CEST;1618249476.918015852;nil;122;4;c6:fb:59:20:c9:f9;-51;1575;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
120;Apr 12, 2021 19:44:36.938476695 CEST;1618249476.938476695;nil;123;4;c6:fb:59:20:c9:f9;-49;1576;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
121;Apr 12, 2021 19:44:37.201101017 CEST;1618249477.201101017;nil;124;4;4a:3c:22:98:35:15;-67;2078;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
122;Apr 12, 2021 19:44:37.472432125 CEST;1618249477.472432125;nil;126;4;7a:82:59:11:c5:25;-69;3405;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
123;Apr 12, 2021 19:44:37.506194277 CEST;1618249477.506194277;nil;127;4;7a:82:59:11:c5:25;-69;3406;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
124;Apr 12, 2021 19:44:37.665505801 CEST;1618249477.665505801;nil;128;4;00:c2:c6:47:75:bb;-75;2656;0x00000934;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
125;Apr 12, 2021 19:44:37.695759356 CEST;1618249477.695759356;nil;129;4;00:c2:c6:47:75:bb;-77;2659;0x00000934;0x00000017;0;4;(none);0x00000000;0x00000000;0x00000000
126;Apr 12, 2021 19:44:37.787461735 CEST;1618249477.787461735;nil;130;4;ca:59:f7:a8:a4:07;-59;1747;0x0000002d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
127;Apr 12, 2021 19:44:39.235207461 CEST;1618249479.235207461;nil;131;4;b4:cd:27:f2:e1:a0;-61;2069;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
128;Apr 12, 2021 19:44:39.275076655 CEST;1618249479.275076655;nil;132;4;b4:cd:27:f2:e1:a0;-61;2070;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
129;Apr 12, 2021 19:44:39.651863984 CEST;1618249479.651863984;nil;133;4;9e:c7:94:b3:e6:49;-57;2446;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
130;Apr 12, 2021 19:44:39.777785887 CEST;1618249479.777785887;nil;134;4;4e:fb:a8:5d:19:cc;-61;3413;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
131;Apr 12, 2021 19:44:39.802361334 CEST;1618249479.802361334;nil;135;4;4e:fb:a8:5d:19:cc;-69;3414;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
132;Apr 12, 2021 19:44:40.255007747 CEST;1618249480.255007747;nil;136;4;b0:35:9f:ff:06:18;-77;1706;0x000009e7;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
133;Apr 12, 2021 19:44:40.272233986 CEST;1618249480.272233986;nil;137;4;b0:35:9f:ff:06:18;-75;1707;0x000009e7;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
134;Apr 12, 2021 19:44:40.521394043 CEST;1618249480.521394043;nil;138;4;9a:0c:39:27:bb:79;-79;636;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
135;Apr 12, 2021 19:44:41.247559257 CEST;1618249481.247559257;nil;139;4;3e:2f:a0:f5:a9:4f;-61;3442;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
