id;arr_ts;epoch_ts;vendor;frame_nr;subtype;mac_address;rssi;seq_num;ht_capabilities;ht_ampdu;tag_nr;tag_length;tag_mcs;tag_HTex;tag_TXbf;tag_Antsel
30;Apr 12, 2021 16:51:44.431739099 CEST;1618239104.431739099;nil;36;4;02:00:00:00:00:00;-63;3509;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
31;Apr 12, 2021 16:51:44.472697976 CEST;1618239104.472697976;nil;37;4;02:00:00:00:00:00;-73;3510;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
32;Apr 12, 2021 16:51:44.987661039 CEST;1618239104.987661039;nil;38;4;da:a1:19:1b:12:bc;-67;1255;0x000001ef;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
33;Apr 12, 2021 16:51:45.007989101 CEST;1618239105.007989101;nil;39;4;da:a1:19:1b:12:bc;-67;1256;0x000001ef;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
34;Apr 12, 2021 16:51:45.275982989 CEST;1618239105.275982989;nil;40;4;04:d6:aa:83:30:93;-67;3130;0x000001ad;0x0000001b;0;10;(none);0x00000000;0x00000000;0x00000000
35;Apr 12, 2021 16:51:45.277636756 CEST;1618239105.277636756;nil;41;4;ea:1c:7f:8c:9f:04;-73;121;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
36;Apr 12, 2021 16:51:45.630518701 CEST;1618239105.630518701;nil;42;4;ce:d6:b7:62:c8:61;-59;1382;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
37;Apr 12, 2021 16:51:45.650692599 CEST;1618239105.650692599;nil;43;4;ce:d6:b7:62:c8:61;-65;1383;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
38;Apr 12, 2021 16:51:48.092992112 CEST;1618239108.092992112;nil;45;4;b6:60:11:48:1c:94;-79;1050;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
39;Apr 12, 2021 16:51:49.421595439 CEST;1618239109.421595439;nil;46;4;26:9a:0c:bb:b4:d8;-51;1513;0x000001ad;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
40;Apr 12, 2021 16:51:49.433013480 CEST;1618239109.433013480;nil;47;4;26:9a:0c:bb:b4:d8;-53;1514;0x000001ad;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
41;Apr 12, 2021 16:51:49.453972778 CEST;1618239109.453972778;nil;48;4;26:9a:0c:bb:b4:d8;-53;1515;0x000001ad;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
42;Apr 12, 2021 16:51:49.662378650 CEST;1618239109.662378650;nil;49;4;d2:3d:58:53:6f:6f;-77;455;0x0000402d;0x00000017;0;11;(none);0x00000000;0x00000000;0x00000000
43;Apr 12, 2021 16:51:49.939274851 CEST;1618239109.939274851;nil;50;4;62:62:03:97:22:35;-75;3154;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
44;Apr 12, 2021 16:51:49.960754607 CEST;1618239109.960754607;nil;51;4;62:62:03:97:22:35;-73;3156;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
45;Apr 12, 2021 16:51:50.007041185 CEST;1618239110.007041185;nil;52;4;da:a1:19:fe:e1:63;-81;1210;0x000001ac;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
46;Apr 12, 2021 16:51:50.701147299 CEST;1618239110.701147299;nil;53;4;72:f1:17:7d:1f:31;-79;2231;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
47;Apr 12, 2021 16:51:50.745806411 CEST;1618239110.745806411;nil;54;4;da:a1:19:09:a1:e3;-73;3101;0x000011ad;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
48;Apr 12, 2021 16:51:50.982613040 CEST;1618239110.982613040;nil;55;4;be:0a:38:2b:f4:e7;-73;1663;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
49;Apr 12, 2021 16:51:51.129576716 CEST;1618239111.129576716;nil;56;4;b2:44:d9:4b:e8:c7;-73;2599;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
50;Apr 12, 2021 16:51:51.186075370 CEST;1618239111.186075370;nil;57;4;5a:7b:3a:86:3f:47;-67;1017;0x0000402d;0x00000017;0;12;(none);0x00000000;0x00000000;0x00000000
51;Apr 12, 2021 16:51:51.806282936 CEST;1618239111.806282936;nil;58;4;02:00:00:00:00:00;-73;1107;0x0000012d;0x00000017;0;12;(none);0x00000000;0x00000000;0x00000000
52;Apr 12, 2021 16:51:51.864017242 CEST;1618239111.864017242;nil;59;4;f6:ce:b6:19:b7:98;-71;2532;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
53;Apr 12, 2021 16:51:51.879495145 CEST;1618239111.879495145;nil;60;4;02:00:00:00:00:00;-69;1109;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
54;Apr 12, 2021 16:51:51.917842306 CEST;1618239111.917842306;nil;61;4;02:00:00:00:00:00;-67;1112;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
55;Apr 12, 2021 16:51:51.920093561 CEST;1618239111.920093561;nil;62;4;02:00:00:00:00:00;-67;1114;0x0000012d;0x00000017;0;20;(none);0x00000000;0x00000000;0x00000000
56;Apr 12, 2021 16:51:52.101871400 CEST;1618239112.101871400;nil;63;4;da:a1:19:66:b7:f6;-61;954;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
57;Apr 12, 2021 16:51:53.048039082 CEST;1618239113.048039082;nil;64;4;ac:5f:3e:63:aa:35;-77;8;0x000001ad;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
58;Apr 12, 2021 16:51:53.068490527 CEST;1618239113.068490527;nil;65;4;ac:5f:3e:63:aa:35;-33;9;0x000001ad;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
59;Apr 12, 2021 16:51:53.808425103 CEST;1618239113.808425103;nil;66;4;86:d6:dc:cb:48:3a;-57;2752;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
60;Apr 12, 2021 16:51:53.827734697 CEST;1618239113.827734697;nil;67;4;86:d6:dc:cb:48:3a;-49;2753;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
61;Apr 12, 2021 16:51:54.635354723 CEST;1618239114.635354723;nil;68;4;b8:27:eb:6b:c4:60;-47;1835;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
62;Apr 12, 2021 16:51:54.657976435 CEST;1618239114.657976435;nil;69;4;3e:bb:74:77:ac:a8;-47;3079;0x0000002d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
63;Apr 12, 2021 16:51:54.678479753 CEST;1618239114.678479753;nil;70;4;b8:27:eb:6b:c4:60;-47;1837;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
64;Apr 12, 2021 16:51:54.699312387 CEST;1618239114.699312387;nil;71;4;b8:27:eb:6b:c4:60;-49;1838;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
65;Apr 12, 2021 16:51:54.978501457 CEST;1618239114.978501457;nil;72;4;a6:8c:fe:90:a4:36;-57;4006;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
66;Apr 12, 2021 16:51:54.988946445 CEST;1618239114.988946445;nil;73;4;02:10:23:0c:9d:c4;-61;3010;0x00001163;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
67;Apr 12, 2021 16:51:55.075871073 CEST;1618239115.075871073;nil;74;4;b8:27:eb:6b:c4:60;-27;1854;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
68;Apr 12, 2021 16:51:55.098501899 CEST;1618239115.098501899;nil;75;4;b8:27:eb:6b:c4:60;-27;1855;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
69;Apr 12, 2021 16:51:56.031190178 CEST;1618239116.031190178;nil;77;4;82:2b:05:dc:ce:f7;-71;3158;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
70;Apr 12, 2021 16:51:56.039278289 CEST;1618239116.039278289;nil;78;4;82:2b:05:dc:ce:f7;-67;3160;0x0000012d;0x00000017;0;20;(none);0x00000000;0x00000000;0x00000000
71;Apr 12, 2021 16:51:56.069246512 CEST;1618239116.069246512;nil;79;4;82:2b:05:dc:ce:f7;-69;3161;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
72;Apr 12, 2021 16:51:56.072296031 CEST;1618239116.072296031;nil;80;4;82:2b:05:dc:ce:f7;-67;3163;0x0000012d;0x00000017;0;20;(none);0x00000000;0x00000000;0x00000000
73;Apr 12, 2021 16:51:56.107377011 CEST;1618239116.107377011;nil;81;4;82:2b:05:dc:ce:f7;-69;3164;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
74;Apr 12, 2021 16:51:56.108470009 CEST;1618239116.108470009;nil;82;4;82:2b:05:dc:ce:f7;-69;3165;0x0000012d;0x00000017;0;12;(none);0x00000000;0x00000000;0x00000000
75;Apr 12, 2021 16:51:56.539672701 CEST;1618239116.539672701;nil;83;4;da:a1:19:06:ec:1c;-69;503;0x0000016d;0x00000017;0;0;(none);0x00000000;0x0a060400;0x00000000
76;Apr 12, 2021 16:51:57.305035336 CEST;1618239117.305035336;nil;84;4;d4:61:2e:ef:e9:ff;-63;2761;0x0000016d;0x00000017;0;0;(none);0x00000000;0x0a060400;0x00000000
77;Apr 12, 2021 16:51:57.327604340 CEST;1618239117.327604340;nil;85;4;d4:61:2e:ef:e9:ff;-67;2762;0x0000016d;0x00000017;0;12;(none);0x00000000;0x0a060400;0x00000000
78;Apr 12, 2021 16:51:57.329118579 CEST;1618239117.329118579;nil;86;4;d4:61:2e:ef:e9:ff;-69;2763;0x0000016d;0x00000017;0;0;(none);0x00000000;0x0a060400;0x00000000
79;Apr 12, 2021 16:51:57.372604955 CEST;1618239117.372604955;nil;87;4;d4:61:2e:ef:e9:ff;-67;2766;0x0000016d;0x00000017;0;12;(none);0x00000000;0x0a060400;0x00000000
80;Apr 12, 2021 16:51:57.657073497 CEST;1618239117.657073497;nil;88;4;32:6e:49:35:45:f0;-83;1628;0x0000402d;0x0000001b;0;17;(none);0x00000000;0x00000000;0x00000000
81;Apr 12, 2021 16:51:58.002268260 CEST;1618239118.002268260;nil;89;4;be:2b:59:5c:03:4b;-71;2396;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
82;Apr 12, 2021 16:51:58.215492156 CEST;1618239118.215492156;nil;90;4;1a:90:cb:81:47:48;-49;2817;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
83;Apr 12, 2021 16:51:58.296763622 CEST;1618239118.296763622;nil;91;4;90:94:97:a1:d3:37;-79;3079;0x000001ad;0x0000001b;0;7;(none);0x00000000;0x00000000;0x00000000
84;Apr 12, 2021 16:51:58.380433110 CEST;1618239118.380433110;nil;92;4;52:d6:eb:97:81:74;-71;2434;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
85;Apr 12, 2021 16:51:59.437084508 CEST;1618239119.437084508;nil;93;4;aa:c7:a1:e8:e6:6e;-73;2319;0x0000402d;0x00000017;0;16;(none);0x00000000;0x00000000;0x00000000
86;Apr 12, 2021 16:51:59.463526087 CEST;1618239119.463526087;nil;94;4;da:a1:19:c0:ca:e4;-63;43;0x0000016d;0x00000017;0;0;(none);0x00000000;0x0a060400;0x00000000
87;Apr 12, 2021 16:51:59.476172592 CEST;1618239119.476172592;nil;95;4;da:a1:19:c0:ca:e4;-67;44;0x0000016d;0x00000017;0;0;(none);0x00000000;0x0a060400;0x00000000
88;Apr 12, 2021 16:52:00.860688493 CEST;1618239120.860688493;nil;98;4;b2:db:bb:90:b5:b1;-53;388;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
89;Apr 12, 2021 16:52:00.901800961 CEST;1618239120.901800961;nil;99;4;b2:db:bb:90:b5:b1;-49;389;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
90;Apr 12, 2021 16:52:00.926278154 CEST;1618239120.926278154;nil;101;4;76:bd:f0:19:f4:af;-79;2783;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
91;Apr 12, 2021 16:52:02.151829902 CEST;1618239122.151829902;nil;103;4;22:cc:a4:25:94:a8;-49;2863;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
92;Apr 12, 2021 16:52:02.172547435 CEST;1618239122.172547435;nil;104;4;22:cc:a4:25:94:a8;-57;2864;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
93;Apr 12, 2021 16:52:02.813896119 CEST;1618239122.813896119;nil;105;4;e2:6c:46:7a:4e:1f;-71;1802;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
94;Apr 12, 2021 16:52:02.824857815 CEST;1618239122.824857815;nil;106;4;e2:6c:46:7a:4e:1f;-67;1803;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
95;Apr 12, 2021 16:52:03.221503527 CEST;1618239123.221503527;nil;107;4;1c:e1:92:5a:73:96;-67;916;0x0000016f;0x00000003;0;0;(none);0x00000000;0x19e74608;0x00000000
96;Apr 12, 2021 16:52:03.902289089 CEST;1618239123.902289089;nil;108;4;fe:c6:a3:ad:72:cb;-79;568;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
97;Apr 12, 2021 16:52:04.872598816 CEST;1618239124.872598816;nil;109;4;0c:dd:24:81:ba:19;-81;1207;0x000009e7;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
98;Apr 12, 2021 16:52:04.949650319 CEST;1618239124.949650319;nil;110;4;02:00:00:00:00:00;-67;3709;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
99;Apr 12, 2021 16:52:05.755050184 CEST;1618239125.755050184;nil;111;4;62:2d:ef:2f:3d:e3;-69;1481;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
100;Apr 12, 2021 16:52:05.901790949 CEST;1618239125.901790949;nil;112;4;90:94:97:a1:d3:37;-79;3368;0x000001ad;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
101;Apr 12, 2021 16:52:06.040696149 CEST;1618239126.040696149;nil;113;4;52:bb:ef:d7:8b:49;-45;2911;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
102;Apr 12, 2021 16:52:06.060420995 CEST;1618239126.060420995;nil;114;4;52:bb:ef:d7:8b:49;-45;2912;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
103;Apr 12, 2021 16:52:06.099633711 CEST;1618239126.099633711;nil;115;4;52:bb:ef:d7:8b:49;-47;2914;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
104;Apr 12, 2021 16:52:06.254294256 CEST;1618239126.254294256;nil;116;4;d2:3d:58:53:6f:6f;-69;480;0x0000402d;0x00000017;0;11;(none);0x00000000;0x00000000;0x00000000
105;Apr 12, 2021 16:52:06.665447527 CEST;1618239126.665447527;nil;117;4;0a:30:9b:13:f2:9d;-69;3975;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
106;Apr 12, 2021 16:52:06.679816339 CEST;1618239126.679816339;nil;118;4;0a:30:9b:13:f2:9d;-73;3976;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
107;Apr 12, 2021 16:52:06.802030641 CEST;1618239126.802030641;nil;119;4;fc:8f:90:fa:7c:d6;-83;3014;0x000001ac;0x00000002;0;0;(none);0x00000000;0x00000000;0x00000000
108;Apr 12, 2021 16:52:07.444922782 CEST;1618239127.444922782;nil;120;4;f0:98:9d:ab:2c:e5;-71;793;0x0000402d;0x00000017;0;11;(none);0x00000000;0x00000000;0x00000000
109;Apr 12, 2021 16:52:07.448014436 CEST;1618239127.448014436;nil;121;4;f0:98:9d:ab:2c:e5;-71;794;0x0000402d;0x00000017;0;11;(none);0x00000000;0x00000000;0x00000000
110;Apr 12, 2021 16:52:08.538620849 CEST;1618239128.538620849;nil;122;4;da:a1:19:17:fe:ee;-75;469;0x000011ad;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
111;Apr 12, 2021 16:52:08.598617867 CEST;1618239128.598617867;nil;123;4;32:6e:49:35:45:f0;-75;2111;0x0000402d;0x0000001b;0;17;(none);0x00000000;0x00000000;0x00000000
112;Apr 12, 2021 16:52:09.043037156 CEST;1618239129.043037156;nil;124;4;ce:90:b9:60:ae:61;-65;2259;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
113;Apr 12, 2021 16:52:09.316372964 CEST;1618239129.316372964;nil;125;4;da:a1:19:d7:fd:d8;-71;67;0x0000016d;0x00000017;0;0;(none);0x00000000;0x0a060400;0x00000000
114;Apr 12, 2021 16:52:09.439705003 CEST;1618239129.439705003;nil;126;4;02:00:00:00:00:00;-71;3756;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
115;Apr 12, 2021 16:52:09.592201480 CEST;1618239129.592201480;nil;127;4;7c:2e:dd:e3:4e:0f;-63;96;0x0000102c;0x0000001d;0;0;(none);0x00000006;0x00000000;0x00000000
116;Apr 12, 2021 16:52:09.614848347 CEST;1618239129.614848347;nil;128;4;7c:2e:dd:e3:4e:0f;-61;97;0x0000102c;0x0000001d;0;0;(none);0x00000006;0x00000000;0x00000000
117;Apr 12, 2021 16:52:10.076251809 CEST;1618239130.076251809;nil;129;4;1e:84:5c:10:57:61;-57;2956;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
118;Apr 12, 2021 16:52:10.095595048 CEST;1618239130.095595048;nil;130;4;1e:84:5c:10:57:61;-55;2957;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
119;Apr 12, 2021 16:52:10.375904823 CEST;1618239130.375904823;nil;131;4;d2:3d:58:53:6f:6f;-75;507;0x0000402d;0x00000017;0;11;(none);0x00000000;0x00000000;0x00000000
120;Apr 12, 2021 16:52:10.906156993 CEST;1618239130.906156993;nil;132;4;90:94:97:a1:d3:37;-77;3489;0x000001ad;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
121;Apr 12, 2021 16:52:11.458424740 CEST;1618239131.458424740;nil;133;4;e2:96:20:a1:32:6f;-67;993;0x0000402d;0x0000001b;0;7;(none);0x00000000;0x00000000;0x00000000
122;Apr 12, 2021 16:52:11.471908727 CEST;1618239131.471908727;nil;134;4;e2:96:20:a1:32:6f;-73;994;0x0000402d;0x0000001b;0;7;(none);0x00000000;0x00000000;0x00000000
123;Apr 12, 2021 16:52:11.527406673 CEST;1618239131.527406673;nil;135;4;ac:5f:3e:63:aa:35;-51;181;0x000001ad;0x00000017;0;7;(none);0x00000000;0x00000000;0x00000000
124;Apr 12, 2021 16:52:12.513085765 CEST;1618239132.513085765;nil;136;4;f6:ca:08:b3:2b:fa;-81;2777;0x0000402d;0x00000017;0;16;(none);0x00000000;0x00000000;0x00000000
125;Apr 12, 2021 16:52:12.516068879 CEST;1618239132.516068879;nil;137;4;32:6e:49:35:45:f0;-81;2475;0x0000402d;0x0000001b;0;17;(none);0x00000000;0x00000000;0x00000000
126;Apr 12, 2021 16:52:13.006819224 CEST;1618239133.006819224;nil;138;4;02:14:f6:9b:6c:f2;-61;3126;0x00001163;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
127;Apr 12, 2021 16:52:13.294371295 CEST;1618239133.294371295;nil;139;4;7a:d8:71:18:97:20;-73;2951;0x0000402d;0x0000001b;0;17;(none);0x00000000;0x00000000;0x00000000
128;Apr 12, 2021 16:52:13.530365389 CEST;1618239133.530365389;nil;140;4;12:49:6c:72:aa:1b;-81;324;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
129;Apr 12, 2021 16:52:14.025303302 CEST;1618239134.025303302;nil;141;4;a6:9f:76:c0:bc:d9;-75;3065;0x0000402d;0x00000017;0;17;(none);0x00000000;0x00000000;0x00000000
130;Apr 12, 2021 16:52:14.045514543 CEST;1618239134.045514543;nil;142;4;a6:9f:76:c0:bc:d9;-69;3066;0x0000402d;0x00000017;0;17;(none);0x00000000;0x00000000;0x00000000
131;Apr 12, 2021 16:52:14.057446531 CEST;1618239134.057446531;nil;143;4;da:a1:19:69:67:49;-51;1024;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
132;Apr 12, 2021 16:52:14.067670118 CEST;1618239134.067670118;nil;144;4;da:a1:19:69:67:49;-47;1025;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
133;Apr 12, 2021 16:52:14.145131612 CEST;1618239134.145131612;nil;145;4;8e:bd:c9:fa:b3:ef;-57;3002;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
134;Apr 12, 2021 16:52:14.165842947 CEST;1618239134.165842947;nil;146;4;8e:bd:c9:fa:b3:ef;-51;3003;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
135;Apr 12, 2021 16:52:14.314394715 CEST;1618239134.314394715;nil;147;4;f0:98:9d:ab:2c:e5;-73;865;0x0000402d;0x00000017;0;11;(none);0x00000000;0x00000000;0x00000000
