date_time,is_valid,latitude,lat_dir,longitude,lon_dir,speed_over_ground_knots,heading_true_course,epoch_ts
2021-04-15 11:28:39,True,48.128174666666666,N,11.603930833333333,E,0.158,,1618486119.0
2021-04-15 11:28:40,True,48.1281755,N,11.6039275,E,0.040,,1618486120.0
2021-04-15 11:28:41,True,48.128176333333336,N,11.603924833333334,E,0.017,,1618486121.0
2021-04-15 11:28:42,True,48.12817883333334,N,11.603921333333334,E,0.221,,1618486122.0
2021-04-15 11:28:43,True,48.12818083333333,N,11.603918333333333,E,0.191,,1618486123.0
2021-04-15 11:28:44,True,48.12818883333333,N,11.603918333333333,E,1.707,346.13,1618486124.0
2021-04-15 11:28:45,True,48.128204,N,11.603930833333333,E,4.210,38.23,1618486125.0
2021-04-15 11:28:46,True,48.1282235,N,11.603957666666666,E,6.307,42.01,1618486126.0
2021-04-15 11:28:47,True,48.128248,N,11.603997666666666,E,8.396,44.56,1618486127.0
2021-04-15 11:28:48,True,48.128282166666665,N,11.60404,E,9.813,42.98,1618486128.0
2021-04-15 11:28:49,True,48.12831666666667,N,11.604087333333334,E,10.664,43.42,1618486129.0
2021-04-15 11:28:50,True,48.128352,N,11.604134666666667,E,10.694,42.98,1618486130.0
2021-04-15 11:28:51,True,48.128390333333336,N,11.60418,E,10.006,42.93,1618486131.0
2021-04-15 11:28:52,True,48.128423833333336,N,11.60422,E,8.686,43.10,1618486132.0
2021-04-15 11:28:53,True,48.128448666666664,N,11.604254,E,6.859,42.79,1618486133.0
2021-04-15 11:28:54,True,48.12846183333333,N,11.604276666666667,E,3.856,42.40,1618486134.0
2021-04-15 11:28:55,True,48.12847033333333,N,11.6042905,E,2.886,41.61,1618486135.0
2021-04-15 11:28:56,True,48.128482,N,11.604305333333333,E,3.474,,1618486136.0
2021-04-15 11:28:57,True,48.128487666666665,N,11.604327,E,3.009,52.85,1618486137.0
2021-04-15 11:28:58,True,48.128487,N,11.6043605,E,4.308,73.80,1618486138.0
2021-04-15 11:28:59,True,48.128483833333334,N,11.604394,E,4.595,84.78,1618486139.0
2021-04-15 11:29:00,True,48.12849216666667,N,11.604422666666666,E,3.842,83.28,1618486140.0
2021-04-15 11:29:01,True,48.12848983333333,N,11.604449166666667,E,2.406,,1618486141.0
2021-04-15 11:29:02,True,48.1284945,N,11.60446,E,0.996,,1618486142.0
2021-04-15 11:29:03,True,48.12848833333334,N,11.604490333333333,E,0.841,,1618486143.0
2021-04-15 11:29:04,True,48.1284715,N,11.604511,E,3.608,138.05,1618486144.0
2021-04-15 11:29:05,True,48.12846,N,11.604505833333333,E,2.594,,1618486145.0
2021-04-15 11:29:06,True,48.12843383333333,N,11.6044835,E,6.474,177.19,1618486146.0
2021-04-15 11:29:07,True,48.128387,N,11.604458166666667,E,9.033,214.39,1618486147.0
2021-04-15 11:29:08,True,48.128358666666664,N,11.6044115,E,9.419,225.45,1618486148.0
2021-04-15 11:29:09,True,48.1282985,N,11.604393333333332,E,8.542,227.33,1618486149.0
2021-04-15 11:29:10,True,48.128267666666666,N,11.604359333333333,E,7.454,226.03,1618486150.0
2021-04-15 11:29:11,True,48.1282435,N,11.604321,E,6.947,232.63,1618486151.0
2021-04-15 11:29:12,True,48.128208,N,11.604288333333333,E,8.364,224.35,1618486152.0
2021-04-15 11:29:13,True,48.128174666666666,N,11.604265833333333,E,6.884,220.03,1618486153.0
2021-04-15 11:29:14,True,48.12814266666667,N,11.604238333333333,E,7.349,225.67,1618486154.0
2021-04-15 11:29:15,True,48.12807933333333,N,11.604213666666666,E,12.398,205.39,1618486155.0
2021-04-15 11:29:16,True,48.128035833333335,N,11.604167833333333,E,11.299,211.52,1618486156.0
2021-04-15 11:29:17,True,48.127986,N,11.604123,E,11.718,216.55,1618486157.0
2021-04-15 11:29:18,True,48.127931,N,11.604074,E,12.678,217.60,1618486158.0
2021-04-15 11:29:19,True,48.12786666666667,N,11.604032166666666,E,13.084,214.44,1618486159.0
