date_time,is_valid,latitude,lat_dir,longitude,lon_dir,speed_over_ground_knots,heading_true_course,epoch_ts
2021-04-12 10:26:34,True,48.128250666666666,N,11.6041245,E,0.302,,1618223194.0
2021-04-12 10:26:35,True,48.128252833333335,N,11.604126333333333,E,0.099,,1618223195.0
2021-04-12 10:26:36,True,48.1282485,N,11.604128333333334,E,0.139,,1618223196.0
2021-04-12 10:26:37,True,48.12825683333333,N,11.604130833333333,E,0.633,,1618223197.0
2021-04-12 10:26:38,True,48.12825616666667,N,11.604134,E,0.409,,1618223198.0
2021-04-12 10:26:39,True,48.1282505,N,11.604148666666667,E,1.306,,1618223199.0
2021-04-12 10:26:40,True,48.128244,N,11.6041695,E,2.361,,1618223200.0
2021-04-12 10:26:41,True,48.12825483333334,N,11.604194,E,2.911,,1618223201.0
2021-04-12 10:26:42,True,48.12825616666667,N,11.604222,E,3.345,,1618223202.0
2021-04-12 10:26:43,True,48.128276,N,11.6042485,E,3.486,23.64,1618223203.0
2021-04-12 10:26:44,True,48.1282845,N,11.6042715,E,3.324,47.95,1618223204.0
2021-04-12 10:26:45,True,48.128289333333335,N,11.604291333333334,E,3.164,58.89,1618223205.0
2021-04-12 10:26:46,True,48.12830566666667,N,11.604312333333333,E,3.408,59.02,1618223206.0
2021-04-12 10:26:47,True,48.1283195,N,11.604330333333333,E,3.335,55.53,1618223207.0
2021-04-12 10:26:48,True,48.12832616666667,N,11.6043545,E,3.513,57.21,1618223208.0
2021-04-12 10:26:49,True,48.128329666666666,N,11.604380833333334,E,3.830,61.28,1618223209.0
2021-04-12 10:26:50,True,48.1283295,N,11.604404166666667,E,3.701,65.27,1618223210.0
2021-04-12 10:26:51,True,48.128334,N,11.604430166666667,E,3.849,67.26,1618223211.0
2021-04-12 10:26:52,True,48.12833083333334,N,11.604447833333333,E,3.202,71.39,1618223212.0
2021-04-12 10:26:53,True,48.12832816666667,N,11.604469333333334,E,3.064,78.33,1618223213.0
2021-04-12 10:26:54,True,48.1283185,N,11.604489333333333,E,2.827,,1618223214.0
2021-04-12 10:26:55,True,48.12831966666667,N,11.6045115,E,2.843,,1618223215.0
2021-04-12 10:26:56,True,48.12830816666666,N,11.604527166666667,E,2.696,,1618223216.0
2021-04-12 10:26:57,True,48.128304666666665,N,11.604528166666666,E,1.748,,1618223217.0
2021-04-12 10:26:58,True,48.12830433333333,N,11.604528,E,1.043,,1618223218.0
2021-04-12 10:26:59,True,48.128296,N,11.604529333333334,E,1.180,,1618223219.0
