date_time,is_valid,latitude,lat_dir,longitude,lon_dir,speed_over_ground_knots,heading_true_course,epoch_ts
2021-04-15 10:19:38,True,48.152673,N,11.533604666666667,E,6.208,294.25,1618481978.0
2021-04-15 10:19:39,True,48.15269266666667,N,11.533572166666668,E,6.766,298.93,1618481979.0
2021-04-15 10:19:40,True,48.15272266666667,N,11.533536333333334,E,7.249,299.77,1618481980.0
2021-04-15 10:19:41,True,48.15275833333333,N,11.533491333333334,E,7.932,301.04,1618481981.0
2021-04-15 10:19:42,True,48.15277316666667,N,11.533442666666666,E,8.396,298.63,1618481982.0
2021-04-15 10:19:43,True,48.15279483333333,N,11.5333825,E,9.373,296.29,1618481983.0
2021-04-15 10:19:44,True,48.15279966666667,N,11.5333195,E,9.631,291.22,1618481984.0
2021-04-15 10:19:45,True,48.15280666666666,N,11.533241,E,10.407,284.08,1618481985.0
2021-04-15 10:19:46,True,48.152805,N,11.5331615,E,10.973,276.83,1618481986.0
2021-04-15 10:19:47,True,48.152809833333336,N,11.533092333333334,E,10.696,272.39,1618481987.0
2021-04-15 10:19:48,True,48.152811166666666,N,11.5330355,E,9.217,271.22,1618481988.0
2021-04-15 10:19:49,True,48.1528195,N,11.532994,E,6.864,271.92,1618481989.0
2021-04-15 10:19:50,True,48.15282,N,11.5329545,E,5.909,271.92,1618481990.0
2021-04-15 10:19:51,True,48.152818333333336,N,11.5329385,E,3.337,270.30,1618481991.0
2021-04-15 10:19:52,True,48.1528245,N,11.532918166666667,E,2.310,271.75,1618481992.0
2021-04-15 10:19:53,True,48.152833666666666,N,11.532915166666667,E,0.531,,1618481993.0
2021-04-15 10:19:54,True,48.152844,N,11.5329085,E,0.358,,1618481994.0
2021-04-15 10:19:55,True,48.1528575,N,11.532903666666666,E,0.702,,1618481995.0
2021-04-15 10:19:56,True,48.152862,N,11.532905166666666,E,0.368,,1618481996.0
2021-04-15 10:19:57,True,48.152874,N,11.532898333333334,E,0.846,,1618481997.0
2021-04-15 10:19:58,True,48.15287283333333,N,11.532898833333334,E,0.189,,1618481998.0
