id;arr_ts;epoch_ts;vendor;frame_nr;subtype;mac_address;rssi;seq_num;ht_capabilities;ht_ampdu;tag_nr;tag_length;tag_mcs;tag_HTex;tag_TXbf;tag_Antsel
369;Apr 15, 2021 17:02:45.230938885 CEST;1618498965.230938885;nil;461;4;de:fc:69:22:37:08;-75;1298;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
370;Apr 15, 2021 17:02:45.723628305 CEST;1618498965.723628305;nil;462;4;86:95:75:69:f1:da;-79;2160;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
371;Apr 15, 2021 17:02:45.769646790 CEST;1618498965.769646790;nil;463;4;a6:85:e8:a0:8a:3e;-59;2754;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
372;Apr 15, 2021 17:02:45.870665818 CEST;1618498965.870665818;nil;464;4;62:1c:4b:4a:33:7a;-69;2026;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
373;Apr 15, 2021 17:02:46.205593775 CEST;1618498966.205593775;nil;465;4;aa:9d:ab:0a:b4:ef;-53;117;0x0000016f;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
374;Apr 15, 2021 17:02:46.364486709 CEST;1618498966.364486709;nil;466;4;42:b2:87:18:f8:96;-73;488;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
375;Apr 15, 2021 17:02:46.383996530 CEST;1618498966.383996530;nil;467;4;7e:4f:11:2a:1b:11;-71;2754;0x00004021;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
376;Apr 15, 2021 17:02:46.391115603 CEST;1618498966.391115603;nil;468;4;3e:d2:11:a0:8c:85;-79;78;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
377;Apr 15, 2021 17:02:46.575125272 CEST;1618498966.575125272;nil;469;4;ce:df:c4:be:1c:16;-51;272;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
378;Apr 15, 2021 17:02:46.594684301 CEST;1618498966.594684301;nil;470;4;ce:df:c4:be:1c:16;-57;273;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
379;Apr 15, 2021 17:02:47.872077819 CEST;1618498967.872077819;nil;475;4;d2:88:7c:c2:da:bc;-81;568;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
380;Apr 15, 2021 17:02:47.942814928 CEST;1618498967.942814928;nil;476;4;4e:86:dc:ec:ed:92;-71;434;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
381;Apr 15, 2021 17:02:49.260676871 CEST;1618498969.260676871;nil;477;4;04:b4:29:97:7b:fb;-77;1275;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
382;Apr 15, 2021 17:02:49.641050003 CEST;1618498969.641050003;nil;478;4;12:33:5b:72:e7:0f;-57;2149;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
383;Apr 15, 2021 17:02:50.831665333 CEST;1618498970.831665333;nil;482;4;64:c7:53:54:7a:08;-75;1966;0x0000402d;0x0000001b;0;11;(none);0x00000000;0x00000000;0x00000000
384;Apr 15, 2021 17:02:50.914874808 CEST;1618498970.914874808;nil;483;4;be:b8:03:6f:d7:42;-57;1175;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
385;Apr 15, 2021 17:02:50.982346817 CEST;1618498970.982346817;nil;484;4;9a:69:26:45:2e:07;-71;390;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
386;Apr 15, 2021 17:02:51.389753351 CEST;1618498971.389753351;nil;485;4;0a:93:12:84:38:27;-75;2131;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
387;Apr 15, 2021 17:02:51.433050926 CEST;1618498971.433050926;nil;486;4;02:00:00:00:00:00;-67;3883;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
388;Apr 15, 2021 17:02:51.471920961 CEST;1618498971.471920961;nil;487;4;02:00:00:00:00:00;-67;3884;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
389;Apr 15, 2021 17:02:51.969136464 CEST;1618498971.969136464;nil;490;4;62:f7:04:49:ca:28;-71;3304;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
390;Apr 15, 2021 17:02:51.987206436 CEST;1618498971.987206436;nil;491;4;62:f7:04:49:ca:28;-73;3306;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
391;Apr 15, 2021 17:02:52.036453219 CEST;1618498972.036453219;nil;492;4;62:f7:04:49:ca:28;-61;3308;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
392;Apr 15, 2021 17:02:52.733220313 CEST;1618498972.733220313;nil;493;4;66:35:90:fb:73:a1;-71;1053;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
393;Apr 15, 2021 17:02:52.750548647 CEST;1618498972.750548647;nil;494;4;66:35:90:fb:73:a1;-71;1054;0x0000002d;0x0000001b;0;11;(none);0x00000000;0x00000000;0x00000000
394;Apr 15, 2021 17:02:52.773898158 CEST;1618498972.773898158;nil;495;4;66:35:90:fb:73:a1;-71;1056;0x0000002d;0x0000001b;0;11;(none);0x00000000;0x00000000;0x00000000
395;Apr 15, 2021 17:02:52.860671476 CEST;1618498972.860671476;nil;496;4;f6:47:29:77:34:eb;-51;792;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
396;Apr 15, 2021 17:02:53.838747204 CEST;1618498973.838747204;nil;498;4;d4:f5:13:10:45:4c;-79;2971;0x00000020;0x0000001d;0;2;(none);0x00000000;0x00000000;0x00000000
397;Apr 15, 2021 17:02:54.205243739 CEST;1618498974.205243739;nil;499;4;74:95:ec:96:2e:c1;-73;594;0x00000130;0x0000001c;0;11;(none);0x00000400;0x00000000;0x00000033
398;Apr 15, 2021 17:02:54.297639860 CEST;1618498974.297639860;nil;500;4;88:44:77:64:f1:df;-67;929;0x000001ad;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
399;Apr 15, 2021 17:02:55.299728414 CEST;1618498975.299728414;nil;501;4;86:d4:40:f3:67:14;-73;651;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
400;Apr 15, 2021 17:02:55.568527631 CEST;1618498975.568527631;nil;502;4;72:a7:05:11:fc:10;-69;566;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
401;Apr 15, 2021 17:02:55.738169046 CEST;1618498975.738169046;nil;503;4;2e:72:42:96:c6:25;-69;3922;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
402;Apr 15, 2021 17:02:55.783115194 CEST;1618498975.783115194;nil;504;4;2e:72:42:96:c6:25;-67;3923;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
403;Apr 15, 2021 17:02:55.792695613 CEST;1618498975.792695613;nil;505;4;9c:28:bf:58:16:23;-81;2703;0x00000070;0x0000001d;0;0;(none);0x00000400;0x00000000;0x00000000
404;Apr 15, 2021 17:02:56.557503008 CEST;1618498976.557503008;nil;506;4;6a:68:b2:28:9b:b3;-71;2637;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
405;Apr 15, 2021 17:02:57.848027263 CEST;1618498977.848027263;nil;509;4;58:48:22:75:91:f3;-35;149;0x0000002d;0x00000017;0;12;(none);0x00000000;0x00000000;0x00000000
406;Apr 15, 2021 17:02:57.849296135 CEST;1618498977.849296135;nil;510;4;58:48:22:75:91:f3;-35;150;0x0000002d;0x00000017;0;20;(none);0x00000000;0x00000000;0x00000000
407;Apr 15, 2021 17:02:57.852012927 CEST;1618498977.852012927;nil;511;4;58:48:22:75:91:f3;-33;152;0x0000002d;0x00000017;0;15;(none);0x00000000;0x00000000;0x00000000
408;Apr 15, 2021 17:02:57.853690495 CEST;1618498977.853690495;nil;512;4;58:48:22:75:91:f3;-33;153;0x0000002d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
409;Apr 15, 2021 17:02:57.888961684 CEST;1618498977.888961684;nil;513;4;58:48:22:75:91:f3;-33;154;0x0000002d;0x00000017;0;12;(none);0x00000000;0x00000000;0x00000000
410;Apr 15, 2021 17:02:57.890898185 CEST;1618498977.890898185;nil;514;4;58:48:22:75:91:f3;-33;155;0x0000002d;0x00000017;0;20;(none);0x00000000;0x00000000;0x00000000
411;Apr 15, 2021 17:02:57.892033447 CEST;1618498977.892033447;nil;515;4;58:48:22:75:91:f3;-33;156;0x0000002d;0x00000017;0;8;(none);0x00000000;0x00000000;0x00000000
412;Apr 15, 2021 17:02:57.893756247 CEST;1618498977.893756247;nil;516;4;58:48:22:75:91:f3;-33;157;0x0000002d;0x00000017;0;15;(none);0x00000000;0x00000000;0x00000000
413;Apr 15, 2021 17:02:57.895973567 CEST;1618498977.895973567;nil;517;4;58:48:22:75:91:f3;-33;158;0x0000002d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
414;Apr 15, 2021 17:02:57.977899104 CEST;1618498977.977899104;nil;518;4;58:48:22:75:91:f3;-77;165;0x0000002d;0x00000017;0;20;(none);0x00000000;0x00000000;0x00000000
415;Apr 15, 2021 17:02:58.840352782 CEST;1618498978.840352782;nil;519;4;16:c6:74:0e:ee:57;-57;320;0x000001ad;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
416;Apr 15, 2021 17:02:59.391497834 CEST;1618498979.391497834;nil;520;4;fe:f7:1b:6e:91:ed;-61;3556;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
417;Apr 15, 2021 17:02:59.788013691 CEST;1618498979.788013691;nil;521;4;ea:c7:42:7b:43:99;-65;3535;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
418;Apr 15, 2021 17:03:00.411847995 CEST;1618498980.411847995;nil;522;4;7e:f0:b4:0e:26:15;-67;2279;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
419;Apr 15, 2021 17:03:00.548371567 CEST;1618498980.548371567;nil;523;4;da:a1:19:19:bd:2c;-67;680;0x0000116f;0x00000017;0;0;(none);0x00000000;0x0a060400;0x00000000
420;Apr 15, 2021 17:03:00.763617532 CEST;1618498980.763617532;nil;524;4;ba:8f:93:ae:50:4e;-31;1503;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
421;Apr 15, 2021 17:03:00.784542658 CEST;1618498980.784542658;nil;525;4;ba:8f:93:ae:50:4e;-33;1504;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
422;Apr 15, 2021 17:03:00.804695825 CEST;1618498980.804695825;nil;526;4;ba:8f:93:ae:50:4e;-35;1505;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
423;Apr 15, 2021 17:03:00.932214958 CEST;1618498980.932214958;nil;527;4;26:3b:2e:20:d6:68;-65;3793;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
424;Apr 15, 2021 17:03:01.223604780 CEST;1618498981.223604780;nil;528;4;52:f2:59:7b:83:92;-79;1243;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
425;Apr 15, 2021 17:03:01.792095278 CEST;1618498981.792095278;nil;529;4;52:45:ac:ee:25:dc;-69;2045;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
426;Apr 15, 2021 17:03:01.860594381 CEST;1618498981.860594381;nil;530;4;52:45:ac:ee:25:dc;-65;0;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
427;Apr 15, 2021 17:03:01.958643107 CEST;1618498981.958643107;nil;531;4;52:45:ac:ee:25:dc;-67;5;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
428;Apr 15, 2021 17:03:03.181006976 CEST;1618498983.181006976;nil;533;4;ca:26:e8:e2:dc:34;-49;3602;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
429;Apr 15, 2021 17:03:03.336470361 CEST;1618498983.336470361;nil;534;4;b6:d9:af:ec:6e:34;-51;3811;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
430;Apr 15, 2021 17:03:03.833154065 CEST;1618498983.833154065;nil;536;4;86:58:15:56:6f:22;-73;920;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
431;Apr 15, 2021 17:03:03.834852388 CEST;1618498983.834852388;nil;537;4;86:58:15:56:6f:22;-77;3124;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
432;Apr 15, 2021 17:03:04.005419979 CEST;1618498984.005419979;nil;538;4;0a:36:4b:b1:a5:9c;-69;2294;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
433;Apr 15, 2021 17:03:04.114735660 CEST;1618498984.114735660;nil;539;4;de:9c:4d:52:40:73;-41;3781;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
434;Apr 15, 2021 17:03:04.135003424 CEST;1618498984.135003424;nil;540;4;de:9c:4d:52:40:73;-41;3782;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
435;Apr 15, 2021 17:03:04.512083548 CEST;1618498984.512083548;nil;541;4;04:b4:29:97:7b:fb;-79;1301;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
436;Apr 15, 2021 17:03:05.076896252 CEST;1618498985.076896252;nil;544;4;1c:15:1f:ff:46:6f;-51;743;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
437;Apr 15, 2021 17:03:05.687723284 CEST;1618498985.687723284;nil;547;4;96:b9:0f:d8:2e:02;-71;2366;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
438;Apr 15, 2021 17:03:05.710052600 CEST;1618498985.710052600;nil;548;4;96:b9:0f:d8:2e:02;-69;2368;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
439;Apr 15, 2021 17:03:05.754284047 CEST;1618498985.754284047;nil;549;4;a2:0d:41:a4:f9:4f;-75;3377;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
440;Apr 15, 2021 17:03:06.482213960 CEST;1618498986.482213960;nil;550;4;da:a1:19:19:bd:2c;-71;737;0x0000116f;0x00000017;0;0;(none);0x00000000;0x0a060400;0x00000000
441;Apr 15, 2021 17:03:07.570799994 CEST;1618498987.570799994;nil;551;4;c6:80:a4:b2:bf:8c;-61;1707;0x0000016f;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
442;Apr 15, 2021 17:03:07.591648541 CEST;1618498987.591648541;nil;552;4;c6:80:a4:b2:bf:8c;-61;1708;0x0000016f;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
443;Apr 15, 2021 17:03:08.037292743 CEST;1618498988.037292743;nil;553;4;8e:14:ef:92:8d:1e;-51;2189;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
444;Apr 15, 2021 17:03:08.057485878 CEST;1618498988.057485878;nil;554;4;8e:14:ef:92:8d:1e;-67;2190;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
445;Apr 15, 2021 17:03:08.207565759 CEST;1618498988.207565759;nil;555;4;4a:12:64:27:5f:68;-73;2089;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
446;Apr 15, 2021 17:03:08.774259513 CEST;1618498988.774259513;nil;556;4;0a:c2:1c:87:51:17;-24;1348;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
447;Apr 15, 2021 17:03:08.794392421 CEST;1618498988.794392421;nil;557;4;0a:c2:1c:87:51:17;-22;1349;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
448;Apr 15, 2021 17:03:09.032391489 CEST;1618498989.032391489;nil;558;4;02:00:00:00:00:00;-57;3806;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
449;Apr 15, 2021 17:03:09.209292870 CEST;1618498989.209292870;nil;559;4;02:00:00:00:00:00;-51;3810;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
450;Apr 15, 2021 17:03:09.989976529 CEST;1618498989.989976529;nil;561;4;ca:2f:61:03:2d:cc;-55;485;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
451;Apr 15, 2021 17:03:10.044930542 CEST;1618498990.044930542;nil;563;4;ca:2f:61:03:2d:cc;-47;486;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
452;Apr 15, 2021 17:03:10.565223759 CEST;1618498990.565223759;nil;564;4;f8:e4:e3:77:62:21;-71;3505;0x00000963;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
453;Apr 15, 2021 17:03:10.703555451 CEST;1618498990.703555451;nil;566;4;66:11:15:9d:67:6d;-45;890;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
454;Apr 15, 2021 17:03:10.729848024 CEST;1618498990.729848024;nil;567;4;66:11:15:9d:67:6d;-45;893;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
455;Apr 15, 2021 17:03:10.956699288 CEST;1618498990.956699288;nil;568;4;62:d6:f1:2d:74:c7;-69;2921;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
456;Apr 15, 2021 17:03:11.220046392 CEST;1618498991.220046392;nil;569;4;a0:cb:fd:0d:10:44;-55;3861;0x00000021;0x00000017;0;11;(none);0x00000000;0x00000000;0x00000000
457;Apr 15, 2021 17:03:11.222093664 CEST;1618498991.222093664;nil;570;4;1e:c6:3c:83:3d:0c;-55;1074;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
458;Apr 15, 2021 17:03:11.574351443 CEST;1618498991.574351443;nil;571;4;f6:f8:ba:b8:b3:91;-51;3628;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
459;Apr 15, 2021 17:03:11.765523255 CEST;1618498991.765523255;nil;572;4;7e:39:0c:5c:ad:b8;-79;637;0x0000402d;0x0000001b;0;16;(none);0x00000000;0x00000000;0x00000000
460;Apr 15, 2021 17:03:12.255470059 CEST;1618498992.255470059;nil;573;4;86:77:c6:2d:27:be;-71;894;0x0000402d;0x0000001b;0;11;(none);0x00000000;0x00000000;0x00000000
461;Apr 15, 2021 17:03:12.332700609 CEST;1618498992.332700609;nil;574;4;a2:7e:54:3b:8a:3a;-69;658;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
462;Apr 15, 2021 17:03:12.354703093 CEST;1618498992.354703093;nil;575;4;a2:7e:54:3b:8a:3a;-65;659;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
463;Apr 15, 2021 17:03:12.627410399 CEST;1618498992.627410399;nil;576;4;3a:47:81:68:03:96;-55;1104;0x0000016f;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
464;Apr 15, 2021 17:03:13.336323452 CEST;1618498993.336323452;nil;577;4;c6:5d:cc:6c:b8:d5;-63;1593;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
465;Apr 15, 2021 17:03:13.361384633 CEST;1618498993.361384633;nil;578;4;c6:5d:cc:6c:b8:d5;-61;1594;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
466;Apr 15, 2021 17:03:13.388894069 CEST;1618498993.388894069;nil;579;4;c6:5d:cc:6c:b8:d5;-67;1595;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
467;Apr 15, 2021 17:03:13.742992124 CEST;1618498993.742992124;nil;580;4;ac:37:43:e8:14:52;-75;2192;0x000011ef;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
468;Apr 15, 2021 17:03:14.003913016 CEST;1618498994.003913016;nil;581;4;82:a2:77:47:c6:59;-51;2862;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
469;Apr 15, 2021 17:03:14.032128804 CEST;1618498994.032128804;nil;582;4;82:a2:77:47:c6:59;-51;2863;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
470;Apr 15, 2021 17:03:14.050763599 CEST;1618498994.050763599;nil;583;4;82:a2:77:47:c6:59;-55;2864;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
471;Apr 15, 2021 17:03:14.081976993 CEST;1618498994.081976993;nil;584;4;82:a2:77:47:c6:59;-55;2865;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
472;Apr 15, 2021 17:03:14.233105991 CEST;1618498994.233105991;nil;585;4;cc:2f:71:55:bd:c4;-71;833;0x00000963;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
473;Apr 15, 2021 17:03:14.827130848 CEST;1618498994.827130848;nil;586;4;22:d2:45:eb:6b:25;-65;3365;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
474;Apr 15, 2021 17:03:15.098908202 CEST;1618498995.098908202;nil;587;4;da:a1:19:19:bd:2c;-69;812;0x0000116f;0x00000017;0;0;(none);0x00000000;0x0a060400;0x00000000
475;Apr 15, 2021 17:03:15.119223665 CEST;1618498995.119223665;nil;588;4;da:a1:19:19:bd:2c;-73;814;0x0000116f;0x00000017;0;0;(none);0x00000000;0x0a060400;0x00000000
476;Apr 15, 2021 17:03:15.142466701 CEST;1618498995.142466701;nil;589;4;da:a1:19:19:bd:2c;-73;815;0x0000116f;0x00000017;0;11;(none);0x00000000;0x0a060400;0x00000000
477;Apr 15, 2021 17:03:15.143404720 CEST;1618498995.143404720;nil;590;4;da:a1:19:19:bd:2c;-75;816;0x0000116f;0x00000017;0;0;(none);0x00000000;0x0a060400;0x00000000
478;Apr 15, 2021 17:03:15.167324467 CEST;1618498995.167324467;nil;591;4;ce:ff:44:f5:d1:45;-75;476;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
479;Apr 15, 2021 17:03:15.426566402 CEST;1618498995.426566402;nil;592;4;d6:5c:34:e1:a2:e5;-69;1629;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
480;Apr 15, 2021 17:03:16.180542549 CEST;1618498996.180542549;nil;593;4;16:a8:64:c8:ec:8d;-73;3356;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
481;Apr 15, 2021 17:03:17.660577134 CEST;1618498997.660577134;nil;595;4;4e:2e:92:8f:4f:74;-61;3597;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
482;Apr 15, 2021 17:03:18.054560506 CEST;1618498998.054560506;nil;596;4;9e:14:eb:ff:25:6e;-75;1761;0x00004021;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
483;Apr 15, 2021 17:03:19.406917755 CEST;1618498999.406917755;nil;597;4;42:9b:dd:2e:e5:3c;-71;1737;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
484;Apr 15, 2021 17:03:19.451295407 CEST;1618498999.451295407;nil;598;4;42:9b:dd:2e:e5:3c;-71;1739;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
485;Apr 15, 2021 17:03:21.188750895 CEST;1618499001.188750895;nil;601;4;72:0f:ec:67:fb:90;-71;3720;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
486;Apr 15, 2021 17:03:21.209830587 CEST;1618499001.209830587;nil;602;4;72:0f:ec:67:fb:90;-63;3721;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
487;Apr 15, 2021 17:03:21.254218442 CEST;1618499001.254218442;nil;603;4;72:0f:ec:67:fb:90;-61;3723;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
488;Apr 15, 2021 17:03:21.261868697 CEST;1618499001.261868697;nil;604;4;66:a6:5f:41:96:92;-53;3807;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
489;Apr 15, 2021 17:03:21.282983289 CEST;1618499001.282983289;nil;605;4;66:a6:5f:41:96:92;-49;3808;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
490;Apr 15, 2021 17:03:21.755040868 CEST;1618499001.755040868;nil;606;4;3a:74:66:9a:05:fa;-79;1339;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
491;Apr 15, 2021 17:03:22.112775002 CEST;1618499002.112775002;nil;607;4;aa:1e:c4:f8:99:da;-65;2889;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
492;Apr 15, 2021 17:03:22.671053947 CEST;1618499002.671053947;nil;609;4;62:b2:85:15:13:6b;-69;510;0x0000016f;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
493;Apr 15, 2021 17:03:22.769081305 CEST;1618499002.769081305;nil;610;4;5e:a2:40:03:8f:5f;-47;41;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
494;Apr 15, 2021 17:03:22.788222334 CEST;1618499002.788222334;nil;612;4;5e:a2:40:03:8f:5f;-53;42;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
495;Apr 15, 2021 17:03:23.225500061 CEST;1618499003.225500061;nil;614;4;02:00:00:00:00:00;-33;3177;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
496;Apr 15, 2021 17:03:23.262293590 CEST;1618499003.262293590;nil;615;4;02:00:00:00:00:00;-35;3178;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
497;Apr 15, 2021 17:03:23.298615701 CEST;1618499003.298615701;nil;616;4;fe:b3:0d:c6:db:35;-73;3651;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
498;Apr 15, 2021 17:03:24.077337426 CEST;1618499004.077337426;nil;618;4;66:78:8d:1d:e0:4d;-73;2722;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
499;Apr 15, 2021 17:03:24.168350427 CEST;1618499004.168350427;nil;619;4;02:00:00:00:00:00;-71;438;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
500;Apr 15, 2021 17:03:24.814274806 CEST;1618499004.814274806;nil;620;4;8a:f0:17:0e:da:e5;-20;262;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
501;Apr 15, 2021 17:03:24.834375295 CEST;1618499004.834375295;nil;621;4;8a:f0:17:0e:da:e5;-20;263;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
502;Apr 15, 2021 17:03:25.826492535 CEST;1618499005.826492535;nil;623;4;9e:1e:28:56:21:bb;-71;3290;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
503;Apr 15, 2021 17:03:26.417453367 CEST;1618499006.417453367;nil;624;4;82:bd:93:ff:09:c3;-75;3492;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
504;Apr 15, 2021 17:03:26.552494685 CEST;1618499006.552494685;nil;625;4;b4:ec:02:90:72:53;-81;973;0x00000130;0x0000001c;0;5;(none);0x00000400;0x00000000;0x00000033
505;Apr 15, 2021 17:03:26.564127224 CEST;1618499006.564127224;nil;626;4;b4:ec:02:90:72:53;-69;974;0x00000130;0x0000001c;0;5;(none);0x00000400;0x00000000;0x00000033
