date_time,is_valid,latitude,lat_dir,longitude,lon_dir,speed_over_ground_knots,heading_true_course,epoch_ts
2021-04-12 17:08:38,True,48.153360666666664,N,11.5341035,E,0.290,,1618247318.0
2021-04-12 17:08:39,True,48.15336166666667,N,11.5341025,E,0.376,,1618247319.0
2021-04-12 17:08:40,True,48.1533615,N,11.5341025,E,0.276,,1618247320.0
2021-04-12 17:08:41,True,48.15335966666667,N,11.5341035,E,0.131,,1618247321.0
2021-04-12 17:08:42,True,48.153357,N,11.534104666666666,E,0.027,,1618247322.0
2021-04-12 17:08:43,True,48.153355166666664,N,11.534105333333333,E,0.030,,1618247323.0
2021-04-12 17:08:44,True,48.153355166666664,N,11.5341055,E,0.165,,1618247324.0
2021-04-12 17:08:45,True,48.1533535,N,11.534106,E,0.065,,1618247325.0
2021-04-12 17:08:46,True,48.153349,N,11.5341065,E,0.224,,1618247326.0
2021-04-12 17:08:47,True,48.153348666666666,N,11.534107,E,0.053,,1618247327.0
2021-04-12 17:08:48,True,48.153347833333335,N,11.534107333333333,E,0.078,,1618247328.0
2021-04-12 17:08:49,True,48.153345,N,11.5341075,E,0.027,,1618247329.0
2021-04-12 17:08:50,True,48.153343166666666,N,11.534107833333334,E,0.089,,1618247330.0
2021-04-12 17:08:51,True,48.1533385,N,11.534108166666666,E,0.064,,1618247331.0
2021-04-12 17:08:52,True,48.15333566666666,N,11.5341085,E,0.148,,1618247332.0
2021-04-12 17:08:53,True,48.15333533333333,N,11.534108833333333,E,0.043,,1618247333.0
2021-04-12 17:08:54,True,48.15333316666667,N,11.534109333333333,E,0.047,,1618247334.0
2021-04-12 17:08:55,True,48.153331333333334,N,11.5341095,E,0.024,,1618247335.0
2021-04-12 17:08:56,True,48.15333183333333,N,11.534109666666666,E,0.153,,1618247336.0
2021-04-12 17:08:57,True,48.1533325,N,11.534109666666666,E,0.283,,1618247337.0
2021-04-12 17:08:58,True,48.15333,N,11.5341095,E,0.108,,1618247338.0
2021-04-12 17:08:59,True,48.153327,N,11.534109166666667,E,0.036,,1618247339.0
2021-04-12 17:09:00,True,48.153324166666664,N,11.534108833333333,E,0.035,,1618247340.0
2021-04-12 17:09:01,True,48.153331666666666,N,11.534108333333334,E,0.297,,1618247341.0
2021-04-12 17:09:02,True,48.153334666666666,N,11.534107,E,0.034,,1618247342.0
2021-04-12 17:09:03,True,48.15334033333333,N,11.534108,E,0.353,,1618247343.0
2021-04-12 17:09:04,True,48.153348333333334,N,11.534115833333333,E,1.458,,1618247344.0
2021-04-12 17:09:05,True,48.153359333333334,N,11.534132666666666,E,2.837,64.54,1618247345.0
2021-04-12 17:09:06,True,48.15336466666667,N,11.534163166666668,E,4.619,70.98,1618247346.0
2021-04-12 17:09:07,True,48.153369833333336,N,11.534207333333333,E,6.331,77.06,1618247347.0
2021-04-12 17:09:08,True,48.153382,N,11.5342625,E,8.113,77.66,1618247348.0
2021-04-12 17:09:09,True,48.153398,N,11.534328166666667,E,9.836,76.50,1618247349.0
2021-04-12 17:09:10,True,48.15339633333333,N,11.534401666666668,E,10.522,77.25,1618247350.0
